"TIME","GEO","ICHA_HC","INDIC_HE","UNIT","Value","Value_imp"
2013,"United Kingdom","In-patient care","In-patient average length of stay (in days)","Number",7.18,FALSE
2013,"United Kingdom","In-patient care","Bed-days","Number",8499560,TRUE
2013,"Montenegro","Services of curative care","Discharges","Number",1819402,TRUE
2013,"Montenegro","Services of curative care","In-patient average length of stay (in days)","Number",6.9,TRUE
2013,"Montenegro","Services of curative care","Bed-days","Number",11931792,TRUE
2013,"Montenegro","In-patient care","Discharges","Number",73564,FALSE
2013,"Montenegro","In-patient care","In-patient average length of stay (in days)","Number",7.74,FALSE
2013,"Montenegro","In-patient care","Bed-days","Number",72263,TRUE
2013,"North Macedonia","Services of curative care","Discharges","Number",210972,FALSE
2013,"North Macedonia","Services of curative care","In-patient average length of stay (in days)","Number",5.86,FALSE
2013,"North Macedonia","Services of curative care","Bed-days","Number",12559888,TRUE
2013,"North Macedonia","In-patient care","Discharges","Number",79225340,TRUE
2013,"North Macedonia","In-patient care","In-patient average length of stay (in days)","Number",7.79,TRUE
2013,"North Macedonia","In-patient care","Bed-days","Number",79225340,TRUE
2013,"Albania","Services of curative care","Discharges","Number",1974085,TRUE
2013,"Albania","Services of curative care","In-patient average length of stay (in days)","Number",6.9,TRUE
2013,"Albania","Services of curative care","Bed-days","Number",12559888,TRUE
2013,"Albania","In-patient care","Discharges","Number",260780,FALSE
2013,"Albania","In-patient care","In-patient average length of stay (in days)","Number",5.5,FALSE
2013,"Albania","In-patient care","Bed-days","Number",247331,TRUE
2013,"Serbia","Services of curative care","Discharges","Number",1030058,FALSE
2013,"Serbia","Services of curative care","In-patient average length of stay (in days)","Number",8.1,FALSE
2013,"Serbia","Services of curative care","Bed-days","Number",8332236,FALSE
2013,"Serbia","In-patient care","Discharges","Number",1133563,FALSE
2013,"Serbia","In-patient care","In-patient average length of stay (in days)","Number",8.8,FALSE
2013,"Serbia","In-patient care","Bed-days","Number",1133563,TRUE
2013,"Turkey","Services of curative care","Discharges","Number",12205603,FALSE
2013,"Turkey","Services of curative care","In-patient average length of stay (in days)","Number",3.9,FALSE
2013,"Turkey","Services of curative care","Bed-days","Number",47620109,FALSE
2013,"Turkey","In-patient care","Discharges","Number",12239923,FALSE
2013,"Turkey","In-patient care","In-patient average length of stay (in days)","Number",3.94,FALSE
2013,"Turkey","In-patient care","Bed-days","Number",12239923,TRUE
2014,"European Union - 27 countries (from 2020)","Services of curative care","Discharges","Number",1995024,TRUE
2014,"European Union - 27 countries (from 2020)","Services of curative care","In-patient average length of stay (in days)","Number",6.9,TRUE
2014,"European Union - 27 countries (from 2020)","Services of curative care","Bed-days","Number",12644430,TRUE
2014,"European Union - 27 countries (from 2020)","In-patient care","Discharges","Number",79599422,FALSE
2014,"European Union - 27 countries (from 2020)","In-patient care","In-patient average length of stay (in days)","Number",7.58,TRUE
2014,"European Union - 27 countries (from 2020)","In-patient care","Bed-days","Number",79288324.96,TRUE
2014,"European Union - 28 countries (2013-2020)","Services of curative care","Discharges","Number",1995024,TRUE
2014,"European Union - 28 countries (2013-2020)","Services of curative care","In-patient average length of stay (in days)","Number",6.9,TRUE
2014,"European Union - 28 countries (2013-2020)","Services of curative care","Bed-days","Number",12644430,TRUE
2014,"European Union - 28 countries (2013-2020)","In-patient care","Discharges","Number",88168846,FALSE
2014,"European Union - 28 countries (2013-2020)","In-patient care","In-patient average length of stay (in days)","Number",7.58,TRUE
2014,"European Union - 28 countries (2013-2020)","In-patient care","Bed-days","Number",87882266.96,TRUE
2014,"Belgium","Services of curative care","Discharges","Number",1842559,FALSE
2014,"Belgium","Services of curative care","In-patient average length of stay (in days)","Number",6.9,FALSE
2014,"Belgium","Services of curative care","Bed-days","Number",12644430,FALSE
2014,"Belgium","In-patient care","Discharges","Number",1858651,FALSE
2014,"Belgium","In-patient care","In-patient average length of stay (in days)","Number",7.58,FALSE
2014,"Belgium","In-patient care","Bed-days","Number",1858651,TRUE
2014,"Bulgaria","Services of curative care","Discharges","Number",2114108,TRUE
2014,"Bulgaria","Services of curative care","In-patient average length of stay (in days)","Number",5.98,TRUE
2014,"Bulgaria","Services of curative care","Bed-days","Number",12644430,TRUE
2014,"Bulgaria","In-patient care","Discharges","Number",2323313,FALSE
2014,"Bulgaria","In-patient care","In-patient average length of stay (in days)","Number",5.4,FALSE
2014,"Bulgaria","In-patient care","Bed-days","Number",2224520,TRUE
2014,"Czechia","Services of curative care","Discharges","Number",1995024,FALSE
2014,"Czechia","Services of curative care","In-patient average length of stay (in days)","Number",5.98,FALSE
2014,"Czechia","Services of curative care","Bed-days","Number",11924529,FALSE
2014,"Czechia","In-patient care","Discharges","Number",2171104,FALSE
2014,"Czechia","In-patient care","In-patient average length of stay (in days)","Number",9.37,FALSE
2014,"Czechia","In-patient care","Bed-days","Number",2171104,TRUE
2014,"Denmark","Services of curative care","Discharges","Number",1842559,TRUE
2014,"Denmark","Services of curative care","In-patient average length of stay (in days)","Number",5.98,TRUE
2014,"Denmark","Services of curative care","Bed-days","Number",12644430,TRUE
2014,"Denmark","In-patient care","Discharges","Number",855340,FALSE
2014,"Denmark","In-patient care","In-patient average length of stay (in days)","Number",5.52,FALSE
2014,"Denmark","In-patient care","Bed-days","Number",851976,TRUE
2014,"Germany (until 1990 former territory of the FRG)","Services of curative care","Discharges","Number",19073071,FALSE
2014,"Germany (until 1990 former territory of the FRG)","Services of curative care","In-patient average length of stay (in days)","Number",7.6,FALSE
2014,"Germany (until 1990 former territory of the FRG)","Services of curative care","Bed-days","Number",145701290,FALSE
2014,"Germany (until 1990 former territory of the FRG)","In-patient care","Discharges","Number",20733405,FALSE
2014,"Germany (until 1990 former territory of the FRG)","In-patient care","In-patient average length of stay (in days)","Number",9,FALSE
2014,"Germany (until 1990 former territory of the FRG)","In-patient care","Bed-days","Number",20733405,TRUE
2014,"Estonia","Services of curative care","Discharges","Number",208497,FALSE
2014,"Estonia","Services of curative care","In-patient average length of stay (in days)","Number",5.9,FALSE
2014,"Estonia","Services of curative care","Bed-days","Number",1238576,FALSE
2014,"Estonia","In-patient care","Discharges","Number",230439,FALSE
2014,"Estonia","In-patient care","In-patient average length of stay (in days)","Number",7.6,FALSE
2014,"Estonia","In-patient care","Bed-days","Number",230439,TRUE
2014,"Ireland","Services of curative care","Discharges","Number",648660,FALSE
2014,"Ireland","Services of curative care","In-patient average length of stay (in days)","Number",5.6,FALSE
2014,"Ireland","Services of curative care","Bed-days","Number",3663728,FALSE
2014,"Ireland","In-patient care","Discharges","Number",655747,FALSE
2014,"Ireland","In-patient care","In-patient average length of stay (in days)","Number",6,FALSE
2014,"Ireland","In-patient care","Bed-days","Number",655747,TRUE
2014,"Greece","Services of curative care","Discharges","Number",1497944,FALSE
2014,"Greece","Services of curative care","In-patient average length of stay (in days)","Number",5.6,FALSE
2014,"Greece","Services of curative care","Bed-days","Number",12644430,TRUE
2014,"Greece","In-patient care","Discharges","Number",1517886,FALSE
2014,"Greece","In-patient care","In-patient average length of stay (in days)","Number",7.3,FALSE
2014,"Greece","In-patient care","Bed-days","Number",1517886,TRUE
2014,"Spain","Services of curative care","Discharges","Number",5235786,FALSE
2014,"Spain","Services of curative care","In-patient average length of stay (in days)","Number",6,FALSE
2014,"Spain","Services of curative care","Bed-days","Number",31433416,FALSE
2014,"Spain","In-patient care","Discharges","Number",5264867,FALSE
2014,"Spain","In-patient care","In-patient average length of stay (in days)","Number",7.36,FALSE
2014,"Spain","In-patient care","Bed-days","Number",5264867,TRUE
2014,"France","Services of curative care","Discharges","Number",11046434,FALSE
2014,"France","Services of curative care","In-patient average length of stay (in days)","Number",5.6,FALSE
2014,"France","Services of curative care","Bed-days","Number",61821970,FALSE
2014,"France","In-patient care","Discharges","Number",12754167,FALSE
2014,"France","In-patient care","In-patient average length of stay (in days)","Number",8.87,FALSE
2014,"France","In-patient care","Bed-days","Number",12754167,TRUE
2014,"Croatia","Services of curative care","Discharges","Number",666263,FALSE
2014,"Croatia","Services of curative care","In-patient average length of stay (in days)","Number",6.67,FALSE
2014,"Croatia","Services of curative care","Bed-days","Number",4441448,FALSE
2014,"Croatia","In-patient care","Discharges","Number",738587,FALSE
2014,"Croatia","In-patient care","In-patient average length of stay (in days)","Number",8.79,FALSE
2014,"Croatia","In-patient care","Bed-days","Number",738587,TRUE
2014,"Italy","Services of curative care","Discharges","Number",6486463,FALSE
2014,"Italy","Services of curative care","In-patient average length of stay (in days)","Number",6.8,FALSE
2014,"Italy","Services of curative care","Bed-days","Number",44090270,FALSE
2014,"Italy","In-patient care","Discharges","Number",7296843,FALSE
2014,"Italy","In-patient care","In-patient average length of stay (in days)","Number",7.76,FALSE
2014,"Italy","In-patient care","Bed-days","Number",7296843,TRUE
2014,"Cyprus","Services of curative care","Discharges","Number",66622,FALSE
2014,"Cyprus","Services of curative care","In-patient average length of stay (in days)","Number",5.8,FALSE
2014,"Cyprus","Services of curative care","Bed-days","Number",389459,FALSE
2014,"Cyprus","In-patient care","Discharges","Number",67285,FALSE
2014,"Cyprus","In-patient care","In-patient average length of stay (in days)","Number",6.4,FALSE
2014,"Cyprus","In-patient care","Bed-days","Number",67285,TRUE
2014,"Latvia","Services of curative care","Discharges","Number",292328,FALSE
2014,"Latvia","Services of curative care","In-patient average length of stay (in days)","Number",5.87,FALSE
2014,"Latvia","Services of curative care","Bed-days","Number",1716392,FALSE
2014,"Latvia","In-patient care","Discharges","Number",369804,FALSE
2014,"Latvia","In-patient care","In-patient average length of stay (in days)","Number",8.31,FALSE
2014,"Latvia","In-patient care","Bed-days","Number",369804,TRUE
2014,"Lithuania","Services of curative care","Discharges","Number",657953,FALSE
2014,"Lithuania","Services of curative care","In-patient average length of stay (in days)","Number",6.8,FALSE
2014,"Lithuania","Services of curative care","Bed-days","Number",4476209,FALSE
2014,"Lithuania","In-patient care","Discharges","Number",673064,FALSE
2014,"Lithuania","In-patient care","In-patient average length of stay (in days)","Number",7.87,FALSE
2014,"Lithuania","In-patient care","Bed-days","Number",673064,TRUE
