"TIME","GEO","UNIT","ICHA11_HF","Value","Value_imp"
2013,"Belgium","Million euro","Government schemes and compulsory contributory health care financing schemes",739.8,TRUE
2013,"Belgium","Million euro","Government schemes",124.32,TRUE
2013,"Belgium","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",60.1,TRUE
2013,"Belgium","Million euro","Social health insurance schemes",60.1,TRUE
2013,"Bulgaria","Million euro","All financing schemes",310,TRUE
2013,"Bulgaria","Million euro","Government schemes and compulsory contributory health care financing schemes",576.04,TRUE
2013,"Bulgaria","Million euro","Government schemes",310,FALSE
2013,"Bulgaria","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",310,TRUE
2013,"Bulgaria","Million euro","Social health insurance schemes",310,TRUE
2013,"Czechia","Million euro","All financing schemes",939.05,TRUE
2013,"Czechia","Million euro","Government schemes and compulsory contributory health care financing schemes",739.8,TRUE
2013,"Czechia","Million euro","Government schemes",124.32,TRUE
2013,"Czechia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",60.1,TRUE
2013,"Czechia","Million euro","Social health insurance schemes",60.1,TRUE
2013,"Denmark","Million euro","All financing schemes",0,TRUE
2013,"Denmark","Million euro","Government schemes and compulsory contributory health care financing schemes",0,TRUE
2013,"Denmark","Million euro","Government schemes",0,TRUE
2013,"Denmark","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,FALSE
2013,"Denmark","Million euro","Social health insurance schemes",0,FALSE
2013,"Germany (until 1990 former territory of the FRG)","Million euro","All financing schemes",939.05,TRUE
2013,"Germany (until 1990 former territory of the FRG)","Million euro","Government schemes and compulsory contributory health care financing schemes",739.8,TRUE
2013,"Germany (until 1990 former territory of the FRG)","Million euro","Government schemes",124.32,TRUE
2013,"Germany (until 1990 former territory of the FRG)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",60.1,TRUE
2013,"Germany (until 1990 former territory of the FRG)","Million euro","Social health insurance schemes",60.1,TRUE
2013,"Estonia","Million euro","All financing schemes",932.1,TRUE
2013,"Estonia","Million euro","Government schemes and compulsory contributory health care financing schemes",860.23,FALSE
2013,"Estonia","Million euro","Government schemes",124.32,FALSE
2013,"Estonia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",735.91,FALSE
2013,"Estonia","Million euro","Social health insurance schemes",735.91,FALSE
2013,"Ireland","Million euro","All financing schemes",60.1,TRUE
2013,"Ireland","Million euro","Government schemes and compulsory contributory health care financing schemes",60.1,TRUE
2013,"Ireland","Million euro","Government schemes",124.32,TRUE
2013,"Ireland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",60.1,FALSE
2013,"Ireland","Million euro","Social health insurance schemes",60.1,FALSE
2013,"Greece","Million euro","All financing schemes",939.05,TRUE
2013,"Greece","Million euro","Government schemes and compulsory contributory health care financing schemes",739.8,TRUE
2013,"Greece","Million euro","Government schemes",124.32,TRUE
2013,"Greece","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",60.1,TRUE
2013,"Greece","Million euro","Social health insurance schemes",60.1,TRUE
2013,"Spain","Million euro","All financing schemes",939.05,TRUE
2013,"Spain","Million euro","Government schemes and compulsory contributory health care financing schemes",739.8,TRUE
2013,"Spain","Million euro","Government schemes",124.32,TRUE
2013,"Spain","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",60.1,TRUE
2013,"Spain","Million euro","Social health insurance schemes",60.1,TRUE
2013,"France","Million euro","All financing schemes",939.05,TRUE
2013,"France","Million euro","Government schemes and compulsory contributory health care financing schemes",739.8,TRUE
2013,"France","Million euro","Government schemes",124.32,TRUE
2013,"France","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",60.1,TRUE
2013,"France","Million euro","Social health insurance schemes",60.1,TRUE
2013,"Croatia","Million euro","All financing schemes",276.68,TRUE
2013,"Croatia","Million euro","Government schemes and compulsory contributory health care financing schemes",576.04,TRUE
2013,"Croatia","Million euro","Government schemes",77.39,FALSE
2013,"Croatia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",60.1,TRUE
2013,"Croatia","Million euro","Social health insurance schemes",60.1,TRUE
2013,"Italy","Million euro","All financing schemes",341,TRUE
2013,"Italy","Million euro","Government schemes and compulsory contributory health care financing schemes",341,TRUE
2013,"Italy","Million euro","Government schemes",124.32,TRUE
2013,"Italy","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",341,FALSE
2013,"Italy","Million euro","Social health insurance schemes",341,FALSE
2013,"Cyprus","Million euro","All financing schemes",567.86,TRUE
2013,"Cyprus","Million euro","Government schemes and compulsory contributory health care financing schemes",576.04,FALSE
2013,"Cyprus","Million euro","Government schemes",567.86,FALSE
2013,"Cyprus","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",8.18,FALSE
2013,"Cyprus","Million euro","Social health insurance schemes",8.18,FALSE
2013,"Latvia","Million euro","All financing schemes",739.8,TRUE
2013,"Latvia","Million euro","Government schemes and compulsory contributory health care financing schemes",739.8,FALSE
2013,"Latvia","Million euro","Government schemes",739.8,FALSE
2013,"Latvia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,TRUE
2013,"Latvia","Million euro","Social health insurance schemes",0,TRUE
2013,"Lithuania","Million euro","All financing schemes",276.68,TRUE
2013,"Lithuania","Million euro","Government schemes and compulsory contributory health care financing schemes",739.8,TRUE
2013,"Lithuania","Million euro","Government schemes",188.98,FALSE
2013,"Lithuania","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",60.1,TRUE
2013,"Lithuania","Million euro","Social health insurance schemes",60.1,TRUE
2013,"Luxembourg","Million euro","All financing schemes",276.68,TRUE
2013,"Luxembourg","Million euro","Government schemes and compulsory contributory health care financing schemes",739.8,TRUE
2013,"Luxembourg","Million euro","Government schemes",98.47,FALSE
2013,"Luxembourg","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",60.1,TRUE
2013,"Luxembourg","Million euro","Social health insurance schemes",60.1,TRUE
2013,"Hungary","Million euro","All financing schemes",655.41,TRUE
2013,"Hungary","Million euro","Government schemes and compulsory contributory health care financing schemes",739.8,TRUE
2013,"Hungary","Million euro","Government schemes",655.41,FALSE
2013,"Hungary","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",60.1,TRUE
2013,"Hungary","Million euro","Social health insurance schemes",60.1,TRUE
2013,"Malta","Million euro","All financing schemes",889.47,TRUE
2013,"Malta","Million euro","Government schemes and compulsory contributory health care financing schemes",538.74,TRUE
2013,"Malta","Million euro","Government schemes",538.74,TRUE
2013,"Malta","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,TRUE
2013,"Malta","Million euro","Social health insurance schemes",0,TRUE
2013,"Netherlands","Million euro","All financing schemes",939.05,TRUE
2013,"Netherlands","Million euro","Government schemes and compulsory contributory health care financing schemes",739.8,TRUE
2013,"Netherlands","Million euro","Government schemes",124.32,TRUE
2013,"Netherlands","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",60.1,TRUE
2013,"Netherlands","Million euro","Social health insurance schemes",60.1,TRUE
2013,"Austria","Million euro","All financing schemes",939.05,TRUE
2013,"Austria","Million euro","Government schemes and compulsory contributory health care financing schemes",739.8,TRUE
2013,"Austria","Million euro","Government schemes",124.32,TRUE
2013,"Austria","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",60.1,TRUE
2013,"Austria","Million euro","Social health insurance schemes",60.1,TRUE
2013,"Poland","Million euro","All financing schemes",939.05,TRUE
2013,"Poland","Million euro","Government schemes and compulsory contributory health care financing schemes",739.8,TRUE
2013,"Poland","Million euro","Government schemes",124.32,TRUE
2013,"Poland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",60.1,TRUE
2013,"Poland","Million euro","Social health insurance schemes",60.1,TRUE
2013,"Portugal","Million euro","All financing schemes",181.71,TRUE
2013,"Portugal","Million euro","Government schemes and compulsory contributory health care financing schemes",739.8,TRUE
2013,"Portugal","Million euro","Government schemes",124.32,TRUE
2013,"Portugal","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",181.71,FALSE
2013,"Portugal","Million euro","Social health insurance schemes",181.71,FALSE
2013,"Romania","Million euro","All financing schemes",965,TRUE
2013,"Romania","Million euro","Government schemes and compulsory contributory health care financing schemes",739.8,TRUE
2013,"Romania","Million euro","Government schemes",965,FALSE
2013,"Romania","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",60.1,TRUE
2013,"Romania","Million euro","Social health insurance schemes",60.1,TRUE
2013,"Slovenia","Million euro","All financing schemes",939.05,TRUE
