"TIME","GEO","ISCO08","UNIT","Value","Flag.and.Footnotes","Value_imp"
2018,"Turkey","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2018,"Turkey","Health care assistants","Full-time equivalent (FTE)",3430.58,"",TRUE
2018,"Turkey","Hospital employment","Full-time equivalent (FTE)",106676,"",TRUE
2019,"Belgium","Medical doctors","Full-time equivalent (FTE)",8547,"",TRUE
2019,"Belgium","Nursing professionals and midwives","Full-time equivalent (FTE)",22972,"",TRUE
2019,"Belgium","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2019,"Belgium","Health care assistants","Full-time equivalent (FTE)",6920,"",TRUE
2019,"Belgium","Hospital employment","Full-time equivalent (FTE)",62080,"",TRUE
2019,"Bulgaria","Medical doctors","Full-time equivalent (FTE)",8547,"",TRUE
2019,"Bulgaria","Nursing professionals and midwives","Full-time equivalent (FTE)",22972,"",TRUE
2019,"Bulgaria","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2019,"Bulgaria","Health care assistants","Full-time equivalent (FTE)",5087,"",TRUE
2019,"Bulgaria","Hospital employment","Full-time equivalent (FTE)",62080,"",TRUE
2019,"Czechia","Medical doctors","Full-time equivalent (FTE)",22371.82,"",TRUE
2019,"Czechia","Nursing professionals and midwives","Full-time equivalent (FTE)",52864.88,"",TRUE
2019,"Czechia","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2019,"Czechia","Health care assistants","Full-time equivalent (FTE)",3293.64,"",TRUE
2019,"Czechia","Hospital employment","Full-time equivalent (FTE)",144836.12,"",TRUE
2019,"Denmark","Medical doctors","Full-time equivalent (FTE)",16614,"",TRUE
2019,"Denmark","Nursing professionals and midwives","Full-time equivalent (FTE)",37127,"",TRUE
2019,"Denmark","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2019,"Denmark","Health care assistants","Full-time equivalent (FTE)",9058,"",TRUE
2019,"Denmark","Hospital employment","Full-time equivalent (FTE)",106529,"",TRUE
2019,"Germany (until 1990 former territory of the FRG)","Medical doctors","Full-time equivalent (FTE)",166000,"",TRUE
2019,"Germany (until 1990 former territory of the FRG)","Nursing professionals and midwives","Full-time equivalent (FTE)",341000,"",TRUE
2019,"Germany (until 1990 former territory of the FRG)","Nursing associate professionals","Full-time equivalent (FTE)",34000,"",TRUE
2019,"Germany (until 1990 former territory of the FRG)","Health care assistants","Full-time equivalent (FTE)",5087,"",TRUE
2019,"Germany (until 1990 former territory of the FRG)","Hospital employment","Full-time equivalent (FTE)",988000,"",TRUE
2019,"Estonia","Medical doctors","Full-time equivalent (FTE)",2556.5,"",TRUE
2019,"Estonia","Nursing professionals and midwives","Full-time equivalent (FTE)",4890.9,"",TRUE
2019,"Estonia","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2019,"Estonia","Health care assistants","Full-time equivalent (FTE)",2741.2,"",TRUE
2019,"Estonia","Hospital employment","Full-time equivalent (FTE)",12854.4,"",TRUE
2019,"Ireland","Medical doctors","Full-time equivalent (FTE)",8547,"",FALSE
2019,"Ireland","Nursing professionals and midwives","Full-time equivalent (FTE)",22972,"",FALSE
2019,"Ireland","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2019,"Ireland","Health care assistants","Full-time equivalent (FTE)",5087,"",FALSE
2019,"Ireland","Hospital employment","Full-time equivalent (FTE)",62080,"",FALSE
2019,"Greece","Medical doctors","Full-time equivalent (FTE)",8547,"",TRUE
2019,"Greece","Nursing professionals and midwives","Full-time equivalent (FTE)",22972,"",TRUE
2019,"Greece","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2019,"Greece","Health care assistants","Full-time equivalent (FTE)",5087,"",TRUE
2019,"Greece","Hospital employment","Full-time equivalent (FTE)",62080,"",TRUE
2019,"Spain","Medical doctors","Full-time equivalent (FTE)",8547,"",TRUE
2019,"Spain","Nursing professionals and midwives","Full-time equivalent (FTE)",22972,"",TRUE
2019,"Spain","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2019,"Spain","Health care assistants","Full-time equivalent (FTE)",5087,"",TRUE
2019,"Spain","Hospital employment","Full-time equivalent (FTE)",62080,"",TRUE
2019,"France","Medical doctors","Full-time equivalent (FTE)",131059.27,"",TRUE
2019,"France","Nursing professionals and midwives","Full-time equivalent (FTE)",354504.78,"",TRUE
2019,"France","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2019,"France","Health care assistants","Full-time equivalent (FTE)",227468.49,"",TRUE
2019,"France","Hospital employment","Full-time equivalent (FTE)",1169711.72,"",TRUE
2019,"Croatia","Medical doctors","Full-time equivalent (FTE)",8547,"",TRUE
2019,"Croatia","Nursing professionals and midwives","Full-time equivalent (FTE)",22972,"",TRUE
2019,"Croatia","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2019,"Croatia","Health care assistants","Full-time equivalent (FTE)",5087,"",TRUE
2019,"Croatia","Hospital employment","Full-time equivalent (FTE)",62080,"",TRUE
2019,"Italy","Medical doctors","Full-time equivalent (FTE)",8547,"",TRUE
2019,"Italy","Nursing professionals and midwives","Full-time equivalent (FTE)",22972,"",TRUE
2019,"Italy","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2019,"Italy","Health care assistants","Full-time equivalent (FTE)",5087,"",TRUE
2019,"Italy","Hospital employment","Full-time equivalent (FTE)",62080,"",TRUE
2019,"Cyprus","Medical doctors","Full-time equivalent (FTE)",801,"",TRUE
2019,"Cyprus","Nursing professionals and midwives","Full-time equivalent (FTE)",4141,"",TRUE
2019,"Cyprus","Nursing associate professionals","Full-time equivalent (FTE)",93,"",TRUE
2019,"Cyprus","Health care assistants","Full-time equivalent (FTE)",5087,"",TRUE
2019,"Cyprus","Hospital employment","Full-time equivalent (FTE)",62080,"",TRUE
2019,"Latvia","Medical doctors","Full-time equivalent (FTE)",8547,"",TRUE
2019,"Latvia","Nursing professionals and midwives","Full-time equivalent (FTE)",22972,"",TRUE
2019,"Latvia","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2019,"Latvia","Health care assistants","Full-time equivalent (FTE)",5087,"",TRUE
2019,"Latvia","Hospital employment","Full-time equivalent (FTE)",62080,"",TRUE
2019,"Lithuania","Medical doctors","Full-time equivalent (FTE)",9753,"",TRUE
2019,"Lithuania","Nursing professionals and midwives","Full-time equivalent (FTE)",15478,"",TRUE
2019,"Lithuania","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2019,"Lithuania","Health care assistants","Full-time equivalent (FTE)",6167,"",TRUE
2019,"Lithuania","Hospital employment","Full-time equivalent (FTE)",45742,"",TRUE
2019,"Luxembourg","Medical doctors","Full-time equivalent (FTE)",8547,"",TRUE
2019,"Luxembourg","Nursing professionals and midwives","Full-time equivalent (FTE)",22972,"",TRUE
2019,"Luxembourg","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2019,"Luxembourg","Health care assistants","Full-time equivalent (FTE)",5087,"",TRUE
2019,"Luxembourg","Hospital employment","Full-time equivalent (FTE)",62080,"",TRUE
2019,"Hungary","Medical doctors","Full-time equivalent (FTE)",17342.23,"",TRUE
2019,"Hungary","Nursing professionals and midwives","Full-time equivalent (FTE)",28684.52,"",TRUE
2019,"Hungary","Nursing associate professionals","Full-time equivalent (FTE)",6212,"",TRUE
2019,"Hungary","Health care assistants","Full-time equivalent (FTE)",13882.05,"",TRUE
2019,"Hungary","Hospital employment","Full-time equivalent (FTE)",100372.68,"",TRUE
2019,"Malta","Medical doctors","Full-time equivalent (FTE)",1155.1,"",TRUE
2019,"Malta","Nursing professionals and midwives","Full-time equivalent (FTE)",2908.37,"",TRUE
2019,"Malta","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2019,"Malta","Health care assistants","Full-time equivalent (FTE)",1515.62,"",TRUE
2019,"Malta","Hospital employment","Full-time equivalent (FTE)",8914.7,"",TRUE
2019,"Netherlands","Medical doctors","Full-time equivalent (FTE)",8547,"",TRUE
2019,"Netherlands","Nursing professionals and midwives","Full-time equivalent (FTE)",22972,"",TRUE
2019,"Netherlands","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2019,"Netherlands","Health care assistants","Full-time equivalent (FTE)",5087,"",TRUE
2019,"Netherlands","Hospital employment","Full-time equivalent (FTE)",202528,"",TRUE
2019,"Austria","Medical doctors","Full-time equivalent (FTE)",22807.83,"",TRUE
2019,"Austria","Nursing professionals and midwives","Full-time equivalent (FTE)",51203.43,"",TRUE
2019,"Austria","Nursing associate professionals","Full-time equivalent (FTE)",36.47,"",TRUE
2019,"Austria","Health care assistants","Full-time equivalent (FTE)",8840.38,"",TRUE
2019,"Austria","Hospital employment","Full-time equivalent (FTE)",140592.65,"",TRUE
2019,"Poland","Medical doctors","Full-time equivalent (FTE)",8547,"",TRUE
2019,"Poland","Nursing professionals and midwives","Full-time equivalent (FTE)",22972,"",TRUE
2019,"Poland","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2019,"Poland","Health care assistants","Full-time equivalent (FTE)",5087,"",TRUE
2019,"Poland","Hospital employment","Full-time equivalent (FTE)",62080,"",TRUE
2019,"Portugal","Medical doctors","Full-time equivalent (FTE)",8547,"",TRUE
2019,"Portugal","Nursing professionals and midwives","Full-time equivalent (FTE)",22972,"",TRUE
2019,"Portugal","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2019,"Portugal","Health care assistants","Full-time equivalent (FTE)",5087,"",TRUE
2019,"Portugal","Hospital employment","Full-time equivalent (FTE)",62080,"",TRUE
2019,"Romania","Medical doctors","Full-time equivalent (FTE)",28465,"",TRUE
2019,"Romania","Nursing professionals and midwives","Full-time equivalent (FTE)",10737,"",TRUE
2019,"Romania","Nursing associate professionals","Full-time equivalent (FTE)",56899.5,"",TRUE
2019,"Romania","Health care assistants","Full-time equivalent (FTE)",43530.5,"",TRUE
2019,"Romania","Hospital employment","Full-time equivalent (FTE)",174423.5,"",TRUE
2019,"Slovenia","Medical doctors","Full-time equivalent (FTE)",8547,"",TRUE
2019,"Slovenia","Nursing professionals and midwives","Full-time equivalent (FTE)",22972,"",TRUE
2019,"Slovenia","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2019,"Slovenia","Health care assistants","Full-time equivalent (FTE)",5087,"",TRUE
2019,"Slovenia","Hospital employment","Full-time equivalent (FTE)",62080,"",TRUE
2019,"Slovakia","Medical doctors","Full-time equivalent (FTE)",9086.69,"",TRUE
2019,"Slovakia","Nursing professionals and midwives","Full-time equivalent (FTE)",21352.19,"",TRUE
2019,"Slovakia","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2019,"Slovakia","Health care assistants","Full-time equivalent (FTE)",6903.42,"",TRUE
2019,"Slovakia","Hospital employment","Full-time equivalent (FTE)",41458.33,"",TRUE
2019,"Finland","Medical doctors","Full-time equivalent (FTE)",8547,"",TRUE
2019,"Finland","Nursing professionals and midwives","Full-time equivalent (FTE)",22972,"",TRUE
2019,"Finland","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2019,"Finland","Health care assistants","Full-time equivalent (FTE)",5087,"",TRUE
2019,"Finland","Hospital employment","Full-time equivalent (FTE)",62080,"",TRUE
2019,"Iceland","Medical doctors","Full-time equivalent (FTE)",741.36,"",FALSE
2019,"Iceland","Nursing professionals and midwives","Full-time equivalent (FTE)",1640.4,"",FALSE
2019,"Iceland","Nursing associate professionals","Full-time equivalent (FTE)",546.32,"",FALSE
2019,"Iceland","Health care assistants","Full-time equivalent (FTE)",1640.4,"",TRUE
2019,"Iceland","Hospital employment","Full-time equivalent (FTE)",5490.63,"",FALSE
2019,"Liechtenstein","Medical doctors","Full-time equivalent (FTE)",25.7,"b",FALSE
2019,"Liechtenstein","Nursing professionals and midwives","Full-time equivalent (FTE)",60,"b",FALSE
2019,"Liechtenstein","Nursing associate professionals","Full-time equivalent (FTE)",0,"b",FALSE
2019,"Liechtenstein","Health care assistants","Full-time equivalent (FTE)",15.6,"b",FALSE
2019,"Liechtenstein","Hospital employment","Full-time equivalent (FTE)",197.8,"b",FALSE
2019,"Norway","Medical doctors","Full-time equivalent (FTE)",14437,"",FALSE
2019,"Norway","Nursing professionals and midwives","Full-time equivalent (FTE)",43337,"",FALSE
2019,"Norway","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2019,"Norway","Health care assistants","Full-time equivalent (FTE)",7830,"",FALSE
2019,"Norway","Hospital employment","Full-time equivalent (FTE)",102178,"",FALSE
2019,"Switzerland","Medical doctors","Full-time equivalent (FTE)",22011.05,"",TRUE
2019,"Switzerland","Nursing professionals and midwives","Full-time equivalent (FTE)",48068.77,"",TRUE
2019,"Switzerland","Nursing associate professionals","Full-time equivalent (FTE)",8969.75,"",TRUE
2019,"Switzerland","Health care assistants","Full-time equivalent (FTE)",10756.23,"",TRUE
2019,"Switzerland","Hospital employment","Full-time equivalent (FTE)",165463.1,"",TRUE
2019,"United Kingdom","Medical doctors","Full-time equivalent (FTE)",135729.02,"e",FALSE
2019,"United Kingdom","Nursing professionals and midwives","Full-time equivalent (FTE)",374550.58,"e",FALSE
2019,"United Kingdom","Nursing associate professionals","Full-time equivalent (FTE)",73213.39,"e",FALSE
2019,"United Kingdom","Health care assistants","Full-time equivalent (FTE)",83760.13,"e",FALSE
2019,"United Kingdom","Hospital employment","Full-time equivalent (FTE)",1363598.98,"e",FALSE
2019,"Montenegro","Medical doctors","Full-time equivalent (FTE)",8547,"",TRUE
2019,"Montenegro","Nursing professionals and midwives","Full-time equivalent (FTE)",22972,"",TRUE
2019,"Montenegro","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2019,"Montenegro","Health care assistants","Full-time equivalent (FTE)",5087,"",TRUE
2019,"Montenegro","Hospital employment","Full-time equivalent (FTE)",62080,"",TRUE
2019,"North Macedonia","Medical doctors","Full-time equivalent (FTE)",8547,"",TRUE
2019,"North Macedonia","Nursing professionals and midwives","Full-time equivalent (FTE)",22972,"",TRUE
2019,"North Macedonia","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2019,"North Macedonia","Health care assistants","Full-time equivalent (FTE)",5087,"",TRUE
2019,"North Macedonia","Hospital employment","Full-time equivalent (FTE)",62080,"",TRUE
2019,"Albania","Medical doctors","Full-time equivalent (FTE)",8547,"",TRUE
2019,"Albania","Nursing professionals and midwives","Full-time equivalent (FTE)",22972,"",TRUE
2019,"Albania","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2019,"Albania","Health care assistants","Full-time equivalent (FTE)",5087,"",TRUE
2019,"Albania","Hospital employment","Full-time equivalent (FTE)",62080,"",TRUE
2019,"Serbia","Medical doctors","Full-time equivalent (FTE)",11345,"",TRUE
2019,"Serbia","Nursing professionals and midwives","Full-time equivalent (FTE)",5697,"",TRUE
2019,"Serbia","Nursing associate professionals","Full-time equivalent (FTE)",23671,"",TRUE
2019,"Serbia","Health care assistants","Full-time equivalent (FTE)",0,"",TRUE
2019,"Serbia","Hospital employment","Full-time equivalent (FTE)",62822,"",TRUE
2019,"Turkey","Medical doctors","Full-time equivalent (FTE)",8547,"",TRUE
2019,"Turkey","Nursing professionals and midwives","Full-time equivalent (FTE)",22972,"",TRUE
2019,"Turkey","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2019,"Turkey","Health care assistants","Full-time equivalent (FTE)",5087,"",TRUE
2019,"Turkey","Hospital employment","Full-time equivalent (FTE)",62080,"",TRUE
