"TIME","GEO","MORTALIT","SEX","ICD10","UNIT","Value","Value_imp"
2012,"Norway","Treatable mortality","Females","Total","Number",1311.5,FALSE
2012,"Norway","Treatable mortality","Females","Total","Rate",66.05,FALSE
2012,"Switzerland","Total","Total","Total","Number",12399,FALSE
2012,"Switzerland","Total","Total","Total","Rate",182.15,FALSE
2012,"Switzerland","Total","Males","Total","Number",7850,FALSE
2012,"Switzerland","Total","Males","Total","Rate",237.2,FALSE
2012,"Switzerland","Total","Females","Total","Number",4549,FALSE
2012,"Switzerland","Total","Females","Total","Rate",130.34,FALSE
2012,"Switzerland","Preventable mortality","Total","Total","Number",8380.5,FALSE
2012,"Switzerland","Preventable mortality","Total","Total","Rate",122.49,FALSE
2012,"Switzerland","Preventable mortality","Males","Total","Number",5788.5,FALSE
2012,"Switzerland","Preventable mortality","Males","Total","Rate",173.75,FALSE
2012,"Switzerland","Preventable mortality","Females","Total","Number",2592,FALSE
2012,"Switzerland","Preventable mortality","Females","Total","Rate",74.02,FALSE
2012,"Switzerland","Treatable mortality","Total","Total","Number",4018.5,FALSE
2012,"Switzerland","Treatable mortality","Total","Total","Rate",59.66,FALSE
2012,"Switzerland","Treatable mortality","Males","Total","Number",2061.5,FALSE
2012,"Switzerland","Treatable mortality","Males","Total","Rate",63.45,FALSE
2012,"Switzerland","Treatable mortality","Females","Total","Number",1957,FALSE
2012,"Switzerland","Treatable mortality","Females","Total","Rate",56.32,FALSE
2012,"United Kingdom","Total","Total","Total","Number",130557,FALSE
2012,"United Kingdom","Total","Total","Total","Rate",248.82,FALSE
2012,"United Kingdom","Total","Males","Total","Number",78849,FALSE
2012,"United Kingdom","Total","Males","Total","Rate",308.61,FALSE
2012,"United Kingdom","Total","Females","Total","Number",51708,FALSE
2012,"United Kingdom","Total","Females","Total","Rate",192.28,FALSE
2012,"United Kingdom","Preventable mortality","Total","Total","Number",81962.5,FALSE
2012,"United Kingdom","Preventable mortality","Total","Total","Rate",156.35,FALSE
2012,"United Kingdom","Preventable mortality","Males","Total","Number",53268,FALSE
2012,"United Kingdom","Preventable mortality","Males","Total","Rate",208.24,FALSE
2012,"United Kingdom","Preventable mortality","Females","Total","Number",28694.5,FALSE
2012,"United Kingdom","Preventable mortality","Females","Total","Rate",107.15,FALSE
2012,"United Kingdom","Treatable mortality","Total","Total","Number",48594.5,FALSE
2012,"United Kingdom","Treatable mortality","Total","Total","Rate",92.47,FALSE
2012,"United Kingdom","Treatable mortality","Males","Total","Number",25581,FALSE
2012,"United Kingdom","Treatable mortality","Males","Total","Rate",100.37,FALSE
2012,"United Kingdom","Treatable mortality","Females","Total","Number",23013.5,FALSE
2012,"United Kingdom","Treatable mortality","Females","Total","Rate",85.12,FALSE
2012,"Serbia","Total","Total","Total","Number",28776,FALSE
2012,"Serbia","Total","Total","Total","Rate",426.2,FALSE
2012,"Serbia","Total","Males","Total","Number",17803,FALSE
2012,"Serbia","Total","Males","Total","Rate",564.36,FALSE
2012,"Serbia","Total","Females","Total","Number",10973,FALSE
2012,"Serbia","Total","Females","Total","Rate",305.39,FALSE
2012,"Serbia","Preventable mortality","Total","Total","Number",16729.5,FALSE
2012,"Serbia","Preventable mortality","Total","Total","Rate",245.95,FALSE
2012,"Serbia","Preventable mortality","Males","Total","Number",11496.5,FALSE
2012,"Serbia","Preventable mortality","Males","Total","Rate",360.57,FALSE
2012,"Serbia","Preventable mortality","Females","Total","Number",5233,FALSE
2012,"Serbia","Preventable mortality","Females","Total","Rate",144.92,FALSE
2012,"Serbia","Treatable mortality","Total","Total","Number",12046.5,FALSE
2012,"Serbia","Treatable mortality","Total","Total","Rate",180.25,FALSE
2012,"Serbia","Treatable mortality","Males","Total","Number",6306.5,FALSE
2012,"Serbia","Treatable mortality","Males","Total","Rate",203.79,FALSE
2012,"Serbia","Treatable mortality","Females","Total","Number",5740,FALSE
2012,"Serbia","Treatable mortality","Females","Total","Rate",160.47,FALSE
2012,"Turkey","Total","Total","Total","Number",117184,FALSE
2012,"Turkey","Total","Total","Total","Rate",294.9,FALSE
2012,"Turkey","Total","Males","Total","Number",75853,FALSE
2012,"Turkey","Total","Males","Total","Rate",398.97,FALSE
2012,"Turkey","Total","Females","Total","Number",41331,FALSE
2012,"Turkey","Total","Females","Total","Rate",200.79,FALSE
2012,"Turkey","Preventable mortality","Total","Total","Number",67271.5,FALSE
2012,"Turkey","Preventable mortality","Total","Total","Rate",173.94,FALSE
2012,"Turkey","Preventable mortality","Males","Total","Number",48416.5,FALSE
2012,"Turkey","Preventable mortality","Males","Total","Rate",259.83,FALSE
2012,"Turkey","Preventable mortality","Females","Total","Number",18855,FALSE
2012,"Turkey","Preventable mortality","Females","Total","Rate",96.23,FALSE
2012,"Turkey","Treatable mortality","Total","Total","Number",49912.5,FALSE
2012,"Turkey","Treatable mortality","Total","Total","Rate",120.96,FALSE
2012,"Turkey","Treatable mortality","Males","Total","Number",27436.5,FALSE
2012,"Turkey","Treatable mortality","Males","Total","Rate",139.15,FALSE
2012,"Turkey","Treatable mortality","Females","Total","Number",22476,FALSE
2012,"Turkey","Treatable mortality","Females","Total","Rate",104.57,FALSE
2013,"European Union - 27 countries (from 2020)","Total","Total","Total","Number",1052974,FALSE
2013,"European Union - 27 countries (from 2020)","Total","Total","Total","Rate",269.66,FALSE
2013,"European Union - 27 countries (from 2020)","Total","Males","Total","Number",693296,FALSE
2013,"European Union - 27 countries (from 2020)","Total","Males","Total","Rate",372.8,FALSE
2013,"European Union - 27 countries (from 2020)","Total","Females","Total","Number",359678,FALSE
2013,"European Union - 27 countries (from 2020)","Total","Females","Total","Rate",176.1,FALSE
2013,"European Union - 27 countries (from 2020)","Preventable mortality","Total","Total","Number",670506,FALSE
2013,"European Union - 27 countries (from 2020)","Preventable mortality","Total","Total","Rate",171.01,FALSE
2013,"European Union - 27 countries (from 2020)","Preventable mortality","Males","Total","Number",481604.5,FALSE
2013,"European Union - 27 countries (from 2020)","Preventable mortality","Males","Total","Rate",257.38,FALSE
2013,"European Union - 27 countries (from 2020)","Preventable mortality","Females","Total","Number",188901.5,FALSE
2013,"European Union - 27 countries (from 2020)","Preventable mortality","Females","Total","Rate",92.3,FALSE
2013,"European Union - 27 countries (from 2020)","Treatable mortality","Total","Total","Number",382468,FALSE
2013,"European Union - 27 countries (from 2020)","Treatable mortality","Total","Total","Rate",98.65,FALSE
2013,"European Union - 27 countries (from 2020)","Treatable mortality","Males","Total","Number",211691.5,FALSE
2013,"European Union - 27 countries (from 2020)","Treatable mortality","Males","Total","Rate",115.42,FALSE
2013,"European Union - 27 countries (from 2020)","Treatable mortality","Females","Total","Number",170776.5,FALSE
2013,"European Union - 27 countries (from 2020)","Treatable mortality","Females","Total","Rate",83.79,FALSE
2013,"European Union - 28 countries (2013-2020)","Total","Total","Total","Number",1183590,FALSE
2013,"European Union - 28 countries (2013-2020)","Total","Total","Total","Rate",266.66,FALSE
2013,"European Union - 28 countries (2013-2020)","Total","Males","Total","Number",772586,FALSE
2013,"European Union - 28 countries (2013-2020)","Total","Males","Total","Rate",364.48,FALSE
2013,"European Union - 28 countries (2013-2020)","Total","Females","Total","Number",411004,FALSE
2013,"European Union - 28 countries (2013-2020)","Total","Females","Total","Rate",177.45,FALSE
2013,"European Union - 28 countries (2013-2020)","Preventable mortality","Total","Total","Number",752984.5,FALSE
2013,"European Union - 28 countries (2013-2020)","Preventable mortality","Total","Total","Rate",169.04,FALSE
2013,"European Union - 28 countries (2013-2020)","Preventable mortality","Males","Total","Number",535356,FALSE
2013,"European Union - 28 countries (2013-2020)","Preventable mortality","Males","Total","Rate",251.16,FALSE
2013,"European Union - 28 countries (2013-2020)","Preventable mortality","Females","Total","Number",217628.5,FALSE
2013,"European Union - 28 countries (2013-2020)","Preventable mortality","Females","Total","Rate",93.83,FALSE
2013,"European Union - 28 countries (2013-2020)","Treatable mortality","Total","Total","Number",430605.5,FALSE
2013,"European Union - 28 countries (2013-2020)","Treatable mortality","Total","Total","Rate",97.62,FALSE
2013,"European Union - 28 countries (2013-2020)","Treatable mortality","Males","Total","Number",237230,FALSE
2013,"European Union - 28 countries (2013-2020)","Treatable mortality","Males","Total","Rate",113.32,FALSE
2013,"European Union - 28 countries (2013-2020)","Treatable mortality","Females","Total","Number",193375.5,FALSE
2013,"European Union - 28 countries (2013-2020)","Treatable mortality","Females","Total","Rate",83.62,FALSE
2013,"Belgium","Total","Total","Total","Number",23241,FALSE
2013,"Belgium","Total","Total","Total","Rate",249.36,FALSE
2013,"Belgium","Total","Males","Total","Number",14779,FALSE
2013,"Belgium","Total","Males","Total","Rate",327.16,FALSE
2013,"Belgium","Total","Females","Total","Number",8462,FALSE
2013,"Belgium","Total","Females","Total","Rate",176.58,FALSE
2013,"Belgium","Preventable mortality","Total","Total","Number",15733.5,FALSE
2013,"Belgium","Preventable mortality","Total","Total","Rate",167.71,FALSE
2013,"Belgium","Preventable mortality","Males","Total","Number",10901,FALSE
2013,"Belgium","Preventable mortality","Males","Total","Rate",239.34,FALSE
2013,"Belgium","Preventable mortality","Females","Total","Number",4832.5,FALSE
2013,"Belgium","Preventable mortality","Females","Total","Rate",100.34,FALSE
2013,"Belgium","Treatable mortality","Total","Total","Number",7507.5,FALSE
2013,"Belgium","Treatable mortality","Total","Total","Rate",81.65,FALSE
2013,"Belgium","Treatable mortality","Males","Total","Number",3878,FALSE
2013,"Belgium","Treatable mortality","Males","Total","Rate",87.82,FALSE
2013,"Belgium","Treatable mortality","Females","Total","Number",3629.5,FALSE
2013,"Belgium","Treatable mortality","Females","Total","Rate",76.24,FALSE
2013,"Bulgaria","Total","Total","Total","Number",30057,FALSE
2013,"Bulgaria","Total","Total","Total","Rate",431.63,FALSE
2013,"Bulgaria","Total","Males","Total","Number",20017,FALSE
2013,"Bulgaria","Total","Males","Total","Rate",627.28,FALSE
2013,"Bulgaria","Total","Females","Total","Number",10040,FALSE
2013,"Bulgaria","Total","Females","Total","Rate",266.38,FALSE
2013,"Bulgaria","Preventable mortality","Total","Total","Number",16672.5,FALSE
2013,"Bulgaria","Preventable mortality","Total","Total","Rate",238.8,FALSE
2013,"Bulgaria","Preventable mortality","Males","Total","Number",12176.5,FALSE
2013,"Bulgaria","Preventable mortality","Males","Total","Rate",379.13,FALSE
2013,"Bulgaria","Preventable mortality","Females","Total","Number",4496,FALSE
2013,"Bulgaria","Preventable mortality","Females","Total","Rate",119.29,FALSE
2013,"Bulgaria","Treatable mortality","Total","Total","Number",13384.5,FALSE
2013,"Bulgaria","Treatable mortality","Total","Total","Rate",192.83,FALSE
2013,"Bulgaria","Treatable mortality","Males","Total","Number",7840.5,FALSE
2013,"Bulgaria","Treatable mortality","Males","Total","Rate",248.15,FALSE
2013,"Bulgaria","Treatable mortality","Females","Total","Number",5544,FALSE
2013,"Bulgaria","Treatable mortality","Females","Total","Rate",147.09,FALSE
2013,"Czechia","Total","Total","Total","Number",34819,FALSE
2013,"Czechia","Total","Total","Total","Rate",362.66,FALSE
2013,"Czechia","Total","Males","Total","Number",23139,FALSE
2013,"Czechia","Total","Males","Total","Rate",513.89,FALSE
2013,"Czechia","Total","Females","Total","Number",11680,FALSE
2013,"Czechia","Total","Females","Total","Rate",229.78,FALSE
2013,"Czechia","Preventable mortality","Total","Total","Number",21211,FALSE
2013,"Czechia","Preventable mortality","Total","Total","Rate",219.72,FALSE
2013,"Czechia","Preventable mortality","Males","Total","Number",15076,FALSE
2013,"Czechia","Preventable mortality","Males","Total","Rate",331.8,FALSE
2013,"Czechia","Preventable mortality","Females","Total","Number",6135,FALSE
2013,"Czechia","Preventable mortality","Females","Total","Rate",120.41,FALSE
2013,"Czechia","Treatable mortality","Total","Total","Number",13608,FALSE
2013,"Czechia","Treatable mortality","Total","Total","Rate",142.95,FALSE
2013,"Czechia","Treatable mortality","Males","Total","Number",8063,FALSE
2013,"Czechia","Treatable mortality","Males","Total","Rate",182.09,FALSE
2013,"Czechia","Treatable mortality","Females","Total","Number",5545,FALSE
2013,"Czechia","Treatable mortality","Females","Total","Rate",109.37,FALSE
2013,"Denmark","Total","Total","Total","Number",12856,FALSE
2013,"Denmark","Total","Total","Total","Rate",252.94,FALSE
2013,"Denmark","Total","Males","Total","Number",7792,FALSE
2013,"Denmark","Total","Males","Total","Rate",311.48,FALSE
2013,"Denmark","Total","Females","Total","Number",5064,FALSE
2013,"Denmark","Total","Females","Total","Rate",196.18,FALSE
2013,"Denmark","Preventable mortality","Total","Total","Number",8772.5,FALSE
2013,"Denmark","Preventable mortality","Total","Total","Rate",172.52,FALSE
2013,"Denmark","Preventable mortality","Males","Total","Number",5616.5,FALSE
2013,"Denmark","Preventable mortality","Males","Total","Rate",223.94,FALSE
2013,"Denmark","Preventable mortality","Females","Total","Number",3156,FALSE
2013,"Denmark","Preventable mortality","Females","Total","Rate",122.39,FALSE
2013,"Denmark","Treatable mortality","Total","Total","Number",4083.5,FALSE
2013,"Denmark","Treatable mortality","Total","Total","Rate",80.42,FALSE
2013,"Denmark","Treatable mortality","Males","Total","Number",2175.5,FALSE
2013,"Denmark","Treatable mortality","Males","Total","Rate",87.55,FALSE
2013,"Denmark","Treatable mortality","Females","Total","Number",1908,FALSE
2013,"Denmark","Treatable mortality","Females","Total","Rate",73.79,FALSE
2013,"Germany (until 1990 former territory of the FRG)","Total","Total","Total","Number",197357,FALSE
2013,"Germany (until 1990 former territory of the FRG)","Total","Total","Total","Rate",253.78,FALSE
2013,"Germany (until 1990 former territory of the FRG)","Total","Males","Total","Number",127388,FALSE
2013,"Germany (until 1990 former territory of the FRG)","Total","Males","Total","Rate",339.09,FALSE
2013,"Germany (until 1990 former territory of the FRG)","Total","Females","Total","Number",69969,FALSE
2013,"Germany (until 1990 former territory of the FRG)","Total","Females","Total","Rate",174.01,FALSE
2013,"Germany (until 1990 former territory of the FRG)","Preventable mortality","Total","Total","Number",126132,FALSE
2013,"Germany (until 1990 former territory of the FRG)","Preventable mortality","Total","Total","Rate",162.24,FALSE
2013,"Germany (until 1990 former territory of the FRG)","Preventable mortality","Males","Total","Number",87866,FALSE
2013,"Germany (until 1990 former territory of the FRG)","Preventable mortality","Males","Total","Rate",233.47,FALSE
