"TIME","GEO","UNIT","WSTATUS","ISCO08","Value","Flag and Footnotes"
"2010","Portugal","Per hundred thousand inhabitants","Practising","Nurses and midwives",":",""
"2010","Portugal","Per hundred thousand inhabitants","Practising","Nursing professionals and midwives",":",""
"2010","Portugal","Per hundred thousand inhabitants","Practising","Nurses",":",""
"2010","Portugal","Per hundred thousand inhabitants","Practising","Nursing professionals",":",""
"2010","Portugal","Per hundred thousand inhabitants","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2010","Portugal","Per hundred thousand inhabitants","Professionally active","Nurses and midwives","590.49",""
"2010","Portugal","Per hundred thousand inhabitants","Professionally active","Nursing professionals and midwives","590.49",""
"2010","Portugal","Per hundred thousand inhabitants","Professionally active","Nurses","568.48",""
"2010","Portugal","Per hundred thousand inhabitants","Professionally active","Nursing professionals","568.48",""
"2010","Portugal","Per hundred thousand inhabitants","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2010","Portugal","Per hundred thousand inhabitants","Licensed to practice","Nurses and midwives",":",""
"2010","Portugal","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals and midwives",":",""
"2010","Portugal","Per hundred thousand inhabitants","Licensed to practice","Nurses",":",""
"2010","Portugal","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals",":",""
"2010","Romania","Number","Practising","Nurses, midewives, health care assistants and home-based personal care workers","179 639.00",""
"2010","Romania","Number","Practising","Nurses and midwives","116 921.00",""
"2010","Romania","Number","Practising","Nursing professionals and midwives","9 585.00",""
"2010","Romania","Number","Practising","Nurses","112 758.00","b"
"2010","Romania","Number","Practising","Nursing professionals","5 422.00","b"
"2010","Romania","Number","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers","181 690.00",""
"2010","Romania","Number","Professionally active","Nurses and midwives","118 852.00",""
"2010","Romania","Number","Professionally active","Nursing professionals and midwives","9 637.00",""
"2010","Romania","Number","Professionally active","Nurses","114 689.00","b"
"2010","Romania","Number","Professionally active","Nursing professionals","5 474.00","b"
"2010","Romania","Number","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2010","Romania","Number","Licensed to practice","Nurses and midwives",":",""
"2010","Romania","Number","Licensed to practice","Nursing professionals and midwives",":",""
"2010","Romania","Number","Licensed to practice","Nurses","116 561.00",""
"2010","Romania","Number","Licensed to practice","Nursing professionals","6 746.00",""
"2010","Romania","Inhabitants per ...","Practising","Nurses, midewives, health care assistants and home-based personal care workers","119.34",""
"2010","Romania","Inhabitants per ...","Practising","Nurses and midwives","183.35",""
"2010","Romania","Inhabitants per ...","Practising","Nursing professionals and midwives","2 236.62",""
"2010","Romania","Inhabitants per ...","Practising","Nurses","190.12","b"
"2010","Romania","Inhabitants per ...","Practising","Nursing professionals","3 953.89","b"
"2010","Romania","Inhabitants per ...","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers","117.99",""
"2010","Romania","Inhabitants per ...","Professionally active","Nurses and midwives","180.38",""
"2010","Romania","Inhabitants per ...","Professionally active","Nursing professionals and midwives","2 224.55",""
"2010","Romania","Inhabitants per ...","Professionally active","Nurses","186.92","b"
"2010","Romania","Inhabitants per ...","Professionally active","Nursing professionals","3 916.33","b"
"2010","Romania","Inhabitants per ...","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2010","Romania","Inhabitants per ...","Licensed to practice","Nurses and midwives",":",""
"2010","Romania","Inhabitants per ...","Licensed to practice","Nursing professionals and midwives",":",""
"2010","Romania","Inhabitants per ...","Licensed to practice","Nurses","183.92",""
"2010","Romania","Inhabitants per ...","Licensed to practice","Nursing professionals","3 177.88",""
"2010","Romania","Per hundred thousand inhabitants","Practising","Nurses, midewives, health care assistants and home-based personal care workers","837.95",""
"2010","Romania","Per hundred thousand inhabitants","Practising","Nurses and midwives","545.39",""
"2010","Romania","Per hundred thousand inhabitants","Practising","Nursing professionals and midwives","44.71",""
"2010","Romania","Per hundred thousand inhabitants","Practising","Nurses","525.97","b"
"2010","Romania","Per hundred thousand inhabitants","Practising","Nursing professionals","25.29","b"
"2010","Romania","Per hundred thousand inhabitants","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers","847.51",""
"2010","Romania","Per hundred thousand inhabitants","Professionally active","Nurses and midwives","554.40",""
"2010","Romania","Per hundred thousand inhabitants","Professionally active","Nursing professionals and midwives","44.95",""
"2010","Romania","Per hundred thousand inhabitants","Professionally active","Nurses","534.98","b"
"2010","Romania","Per hundred thousand inhabitants","Professionally active","Nursing professionals","25.53","b"
"2010","Romania","Per hundred thousand inhabitants","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2010","Romania","Per hundred thousand inhabitants","Licensed to practice","Nurses and midwives",":",""
"2010","Romania","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals and midwives",":",""
"2010","Romania","Per hundred thousand inhabitants","Licensed to practice","Nurses","543.71",""
"2010","Romania","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals","31.47",""
"2010","Slovenia","Number","Practising","Nurses, midewives, health care assistants and home-based personal care workers","19 985.00",""
"2010","Slovenia","Number","Practising","Nurses and midwives","16 871.00",""
"2010","Slovenia","Number","Practising","Nursing professionals and midwives","4 436.00",""
"2010","Slovenia","Number","Practising","Nurses","16 771.00",""
"2010","Slovenia","Number","Practising","Nursing professionals","4 336.00",""
"2010","Slovenia","Number","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers","20 571.00",""
"2010","Slovenia","Number","Professionally active","Nurses and midwives","17 220.00",""
"2010","Slovenia","Number","Professionally active","Nursing professionals and midwives","4 589.00",""
"2010","Slovenia","Number","Professionally active","Nurses","17 112.00",""
"2010","Slovenia","Number","Professionally active","Nursing professionals","4 481.00",""
"2010","Slovenia","Number","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2010","Slovenia","Number","Licensed to practice","Nurses and midwives",":",""
"2010","Slovenia","Number","Licensed to practice","Nursing professionals and midwives",":",""
"2010","Slovenia","Number","Licensed to practice","Nurses",":",""
"2010","Slovenia","Number","Licensed to practice","Nursing professionals",":",""
"2010","Slovenia","Inhabitants per ...","Practising","Nurses, midewives, health care assistants and home-based personal care workers","102.51",""
"2010","Slovenia","Inhabitants per ...","Practising","Nurses and midwives","121.43",""
"2010","Slovenia","Inhabitants per ...","Practising","Nursing professionals and midwives","461.81",""
"2010","Slovenia","Inhabitants per ...","Practising","Nurses","122.15",""
"2010","Slovenia","Inhabitants per ...","Practising","Nursing professionals","472.46",""
"2010","Slovenia","Inhabitants per ...","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers","99.59",""
"2010","Slovenia","Inhabitants per ...","Professionally active","Nurses and midwives","118.97",""
"2010","Slovenia","Inhabitants per ...","Professionally active","Nursing professionals and midwives","446.41",""
"2010","Slovenia","Inhabitants per ...","Professionally active","Nurses","119.72",""
"2010","Slovenia","Inhabitants per ...","Professionally active","Nursing professionals","457.17",""
"2010","Slovenia","Inhabitants per ...","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2010","Slovenia","Inhabitants per ...","Licensed to practice","Nurses and midwives",":",""
"2010","Slovenia","Inhabitants per ...","Licensed to practice","Nursing professionals and midwives",":",""
"2010","Slovenia","Inhabitants per ...","Licensed to practice","Nurses",":",""
"2010","Slovenia","Inhabitants per ...","Licensed to practice","Nursing professionals",":",""
"2010","Slovenia","Per hundred thousand inhabitants","Practising","Nurses, midewives, health care assistants and home-based personal care workers","975.55",""
"2010","Slovenia","Per hundred thousand inhabitants","Practising","Nurses and midwives","823.55",""
"2010","Slovenia","Per hundred thousand inhabitants","Practising","Nursing professionals and midwives","216.54",""
