"TIME","GEO","AGE","INDIC_HE","UNIT","SEX","ICD10","Value","Flag and Footnotes"
"2012","Austria","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)","61.0",""
"2012","Austria","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis","0.2",""
"2012","Austria","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea","9.6",""
"2012","Austria","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98",":",""
"2012","Austria","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","3 795.5",""
"2012","Austria","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)","66.6",""
"2012","Austria","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis","0.5",""
"2012","Austria","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea","9.7",""
"2012","Austria","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98",":",""
"2012","Austria","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","2 231.8",""
"2012","Austria","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)","55.1",""
"2012","Austria","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis","0.0",""
"2012","Austria","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea","9.6",""
"2012","Austria","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98",":",""
"2012","Austria","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","1 989.7",""
"2012","Austria","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)","48.6",""
"2012","Austria","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis","0.2",""
"2012","Austria","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea","8.1",""
"2012","Austria","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98",":",""
"2012","Austria","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","2 331.3",""
"2012","Austria","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)","44.9",""
"2012","Austria","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis","0.0",""
"2012","Austria","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea","9.7",""
"2012","Austria","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98",":",""
"2012","Austria","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","1 630.4",""
"2012","Austria","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)","52.6",""
"2012","Austria","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis","0.5",""
"2012","Austria","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea","6.3",""
"2012","Poland","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98","4 082.8",""
"2012","Poland","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",":",""
"2012","Poland","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)","34.2",""
"2012","Poland","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis","0.2",""
"2012","Poland","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea","1.7",""
"2012","Poland","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98","3 767.2",""
"2012","Poland","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",":",""
"2012","Poland","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)","36.9",""
"2012","Poland","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis","0.3",""
"2012","Poland","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea","1.5",""
"2012","Poland","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98","4 378.1",""
"2012","Poland","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",":",""
"2012","Poland","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)","31.6",""
"2012","Poland","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis","0.2",""
"2012","Poland","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea","1.8",""
"2012","Poland","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98","8 036.0",""
"2012","Poland","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",":",""
"2012","Poland","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)","117.1",""
"2012","Poland","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis","0.3",""
"2012","Poland","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea","16.2",""
"2012","Poland","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98","8 685.6",""
"2012","Poland","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",":",""
"2012","Poland","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)","117.6",""
"2012","Poland","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis","0.5",""
"2012","Poland","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea","15.2",""
"2012","Poland","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98","7 292.3",""
"2012","Poland","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",":",""
"2012","Poland","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)","116.5",""
"2012","Poland","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis","0.0",""
"2012","Poland","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea","17.2",""
"2012","Poland","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98","3 432.4",""
"2012","Poland","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",":",""
"2012","Poland","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)","52.5",""
"2012","Poland","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis","0.3",""
"2012","Poland","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea","8.6",""
"2012","Poland","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98","3 812.7",""
"2012","Poland","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",":",""
"2012","Poland","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)","58.0",""
"2012","Poland","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis","0.3",""
"2012","Poland","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea","7.9",""
"2012","Poland","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98","3 031.9",""
"2012","Poland","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",":",""
"2012","Poland","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)","46.7",""
"2012","Poland","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis","0.2",""
"2012","Poland","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea","9.4",""
"2012","Poland","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98","3 413.0",""
"2012","Poland","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",":",""
"2012","Poland","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)","32.9",""
"2012","Poland","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis","0.1",""
"2012","Poland","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea","4.8",""
"2012","Poland","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98","3 754.3",""
