"TIME","GEO","UNIT","FACILITY","Value","Flag and Footnotes"
"2012","Spain","Inhabitants per ...","Curative care beds in hospitals (HP.1)","409.30",""
"2012","Spain","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)","27 808.00",""
"2012","Spain","Inhabitants per ...","Long-term care beds in hospitals (HP.1)","1 953.92",""
"2012","Spain","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2012","Spain","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)","299.09",""
"2012","Spain","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)","244.32",""
"2012","Spain","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)","3.60",""
"2012","Spain","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)","51.18",""
"2012","Spain","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)","0.00",""
"2012","France","Number","Available beds in hospitals (HP.1)","414 840.00",""
"2012","France","Number","Curative care beds in hospitals (HP.1)","222 031.00",""
"2012","France","Number","Rehabilitative care beds in hospitals (HP.1)","102 635.00",""
"2012","France","Number","Long-term care beds in hospitals (HP.1)","32 552.00",""
"2012","France","Number","Other beds in hospitals (HP.1)","57 622.00","d"
"2012","France","Inhabitants per ...","Available beds in hospitals (HP.1)","157.74",""
"2012","France","Inhabitants per ...","Curative care beds in hospitals (HP.1)","294.73",""
"2012","France","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)","637.59",""
"2012","France","Inhabitants per ...","Long-term care beds in hospitals (HP.1)","2 010.28",""
"2012","France","Inhabitants per ...","Other beds in hospitals (HP.1)","1 135.65",""
"2012","France","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)","633.94",""
"2012","France","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)","339.30",""
"2012","France","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)","156.84",""
"2012","France","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)","49.74",""
"2012","France","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)","88.05",""
"2012","Croatia","Number","Available beds in hospitals (HP.1)","25 129.00",""
"2012","Croatia","Number","Curative care beds in hospitals (HP.1)","16 613.00",""
"2012","Croatia","Number","Rehabilitative care beds in hospitals (HP.1)","4 434.00",""
"2012","Croatia","Number","Long-term care beds in hospitals (HP.1)","4 082.00",""
"2012","Croatia","Number","Other beds in hospitals (HP.1)","0.00",""
"2012","Croatia","Inhabitants per ...","Available beds in hospitals (HP.1)","169.89",""
"2012","Croatia","Inhabitants per ...","Curative care beds in hospitals (HP.1)","256.97",""
"2012","Croatia","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)","962.80",""
"2012","Croatia","Inhabitants per ...","Long-term care beds in hospitals (HP.1)","1 045.83",""
"2012","Croatia","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2012","Croatia","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)","588.63",""
"2012","Croatia","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)","389.15",""
"2012","Croatia","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)","103.86",""
"2012","Croatia","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)","95.62",""
"2012","Croatia","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)","0.00",""
"2012","Italy","Number","Available beds in hospitals (HP.1)","203 723.00",""
"2012","Italy","Number","Curative care beds in hospitals (HP.1)","169 384.00",""
"2012","Italy","Number","Rehabilitative care beds in hospitals (HP.1)","24 234.00",""
"2012","Italy","Number","Long-term care beds in hospitals (HP.1)","10 105.00",""
"2012","Italy","Number","Other beds in hospitals (HP.1)","0.00",""
"2012","Italy","Inhabitants per ...","Available beds in hospitals (HP.1)","292.26",""
"2012","Italy","Inhabitants per ...","Curative care beds in hospitals (HP.1)","351.51",""
"2012","Italy","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)","2 456.87",""
"2012","Italy","Inhabitants per ...","Long-term care beds in hospitals (HP.1)","5 892.10",""
"2012","Italy","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2012","Italy","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)","342.16",""
"2012","Italy","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)","284.49",""
"2012","Italy","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)","40.70",""
"2012","Italy","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)","16.97",""
"2012","Italy","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)","0.00",""
"2012","Cyprus","Number","Available beds in hospitals (HP.1)","2 990.00",""
"2012","Cyprus","Number","Curative care beds in hospitals (HP.1)","2 990.00",""
"2012","Cyprus","Number","Rehabilitative care beds in hospitals (HP.1)","0.00",""
"2012","Cyprus","Number","Long-term care beds in hospitals (HP.1)","0.00",""
"2012","Cyprus","Number","Other beds in hospitals (HP.1)","0.00",""
"2012","Cyprus","Inhabitants per ...","Available beds in hospitals (HP.1)","288.94",""
"2012","Cyprus","Inhabitants per ...","Curative care beds in hospitals (HP.1)","288.94",""
"2012","Cyprus","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2012","Cyprus","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2012","Cyprus","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2012","Cyprus","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)","346.09",""
"2012","Cyprus","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)","346.09",""
"2012","Cyprus","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)","0.00",""
"2012","Cyprus","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)","0.00",""
"2012","Cyprus","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)","0.00",""
"2012","Latvia","Number","Available beds in hospitals (HP.1)","11 972.00",""
"2012","Latvia","Number","Curative care beds in hospitals (HP.1)","7 242.00",""
"2012","Latvia","Number","Rehabilitative care beds in hospitals (HP.1)","763.00",""
"2012","Latvia","Number","Long-term care beds in hospitals (HP.1)","1 352.00",""
"2012","Latvia","Number","Other beds in hospitals (HP.1)","2 615.00","d"
"2012","Latvia","Inhabitants per ...","Available beds in hospitals (HP.1)","169.92",""
"2012","Latvia","Inhabitants per ...","Curative care beds in hospitals (HP.1)","280.91",""
"2012","Latvia","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)","2 666.21",""
"2012","Latvia","Inhabitants per ...","Long-term care beds in hospitals (HP.1)","1 504.67",""
"2012","Latvia","Inhabitants per ...","Other beds in hospitals (HP.1)","777.94",""
"2012","Latvia","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)","588.50",""
"2012","Latvia","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)","355.99",""
"2012","Latvia","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)","37.51",""
"2012","Latvia","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)","66.46",""
"2012","Latvia","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)","128.54",""
"2012","Lithuania","Number","Available beds in hospitals (HP.1)","22 246.00",""
"2012","Lithuania","Number","Curative care beds in hospitals (HP.1)","18 760.00","e"
"2012","Lithuania","Number","Rehabilitative care beds in hospitals (HP.1)","1 717.00",""
"2012","Lithuania","Number","Long-term care beds in hospitals (HP.1)","1 769.00","e"
"2012","Lithuania","Number","Other beds in hospitals (HP.1)","0.00",""
"2012","Lithuania","Inhabitants per ...","Available beds in hospitals (HP.1)","134.31",""
"2012","Lithuania","Inhabitants per ...","Curative care beds in hospitals (HP.1)","159.26","d"
"2012","Lithuania","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)","1 740.11",""
"2012","Lithuania","Inhabitants per ...","Long-term care beds in hospitals (HP.1)","1 688.96","d"
"2012","Lithuania","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2012","Lithuania","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)","744.57",""
"2012","Lithuania","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)","627.89","d"
"2012","Lithuania","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)","57.47",""
"2012","Lithuania","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)","59.21","d"
"2012","Lithuania","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)","0.00",""
"2012","Luxembourg","Number","Available beds in hospitals (HP.1)","2 736.00",""
"2012","Luxembourg","Number","Curative care beds in hospitals (HP.1)","2 101.00",""
"2012","Luxembourg","Number","Rehabilitative care beds in hospitals (HP.1)","177.00",""
"2012","Luxembourg","Number","Long-term care beds in hospitals (HP.1)","0.00",""
"2012","Luxembourg","Number","Other beds in hospitals (HP.1)","458.00",""
"2012","Luxembourg","Inhabitants per ...","Available beds in hospitals (HP.1)","194.06",""
"2012","Luxembourg","Inhabitants per ...","Curative care beds in hospitals (HP.1)","252.71",""
"2012","Luxembourg","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)","2 999.69",""
"2012","Luxembourg","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2012","Luxembourg","Inhabitants per ...","Other beds in hospitals (HP.1)","1 159.27",""
"2012","Luxembourg","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)","515.31",""
"2012","Luxembourg","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)","395.71",""
"2012","Luxembourg","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)","33.34",""
"2012","Luxembourg","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)","0.00",""
"2012","Luxembourg","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)","86.26",""
"2012","Hungary","Number","Available beds in hospitals (HP.1)","69 449.00",""
"2012","Hungary","Number","Curative care beds in hospitals (HP.1)","42 537.00",""
"2012","Hungary","Number","Rehabilitative care beds in hospitals (HP.1)","15 436.00",""
"2012","Hungary","Number","Long-term care beds in hospitals (HP.1)","11 476.00",""
"2012","Hungary","Number","Other beds in hospitals (HP.1)","0.00",""
"2012","Hungary","Inhabitants per ...","Available beds in hospitals (HP.1)","142.84",""
"2012","Hungary","Inhabitants per ...","Curative care beds in hospitals (HP.1)","233.22",""
"2012","Hungary","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)","642.68",""
"2012","Hungary","Inhabitants per ...","Long-term care beds in hospitals (HP.1)","864.44",""
"2012","Hungary","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2012","Hungary","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)","700.07",""
"2012","Hungary","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)","428.78",""
"2012","Hungary","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)","155.60",""
"2012","Hungary","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)","115.68",""
"2012","Hungary","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)","0.00",""
"2012","Malta","Number","Available beds in hospitals (HP.1)","1 977.00",""
"2012","Malta","Number","Curative care beds in hospitals (HP.1)","1 047.00",""
"2012","Malta","Number","Rehabilitative care beds in hospitals (HP.1)",":",""
"2012","Malta","Number","Long-term care beds in hospitals (HP.1)","10.00",""
"2012","Malta","Number","Other beds in hospitals (HP.1)","328.00",""
"2012","Malta","Inhabitants per ...","Available beds in hospitals (HP.1)","212.46",""
"2012","Malta","Inhabitants per ...","Curative care beds in hospitals (HP.1)","401.17",""
"2012","Malta","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2012","Malta","Inhabitants per ...","Long-term care beds in hospitals (HP.1)","42 002.75",""
"2012","Malta","Inhabitants per ...","Other beds in hospitals (HP.1)","1 280.57",""
"2012","Malta","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)","470.68",""
"2012","Malta","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)","249.27",""
"2012","Malta","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2012","Malta","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)","2.38",""
"2012","Malta","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)","78.09",""
"2012","Netherlands","Number","Available beds in hospitals (HP.1)","64 339.00",""
"2012","Netherlands","Number","Curative care beds in hospitals (HP.1)","45 639.00","d"
"2012","Netherlands","Number","Rehabilitative care beds in hospitals (HP.1)",":",""
"2012","Netherlands","Number","Long-term care beds in hospitals (HP.1)","7 600.00","be"
"2012","Netherlands","Number","Other beds in hospitals (HP.1)","0.00",""
"2012","Netherlands","Inhabitants per ...","Available beds in hospitals (HP.1)","260.42","b"
"2012","Netherlands","Inhabitants per ...","Curative care beds in hospitals (HP.1)","367.12","b"
"2012","Netherlands","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2012","Netherlands","Inhabitants per ...","Long-term care beds in hospitals (HP.1)","2 204.60","b"
"2012","Netherlands","Inhabitants per ...","Other beds in hospitals (HP.1)",":","b"
"2012","Netherlands","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)","384.00","b"
"2012","Netherlands","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)","272.39","b"
"2012","Netherlands","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2012","Netherlands","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)","45.36","b"
"2012","Netherlands","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)","0.00","b"
"2012","Austria","Number","Available beds in hospitals (HP.1)","64 691.00",""
"2012","Austria","Number","Curative care beds in hospitals (HP.1)","50 541.00",""
