"TIME","GEO","UNIT","FACILITY","ICHA_HP","Value","Value_imp"
2011,"Iceland","Inhabitants per ...","Gamma cameras","Providers of ambulatory health care",319013.5,FALSE
2011,"Iceland","Inhabitants per ...","Angiography units","Hospitals and providers of ambulatory health care",63802.7,FALSE
2011,"Iceland","Inhabitants per ...","Angiography units","Hospitals",63802.7,FALSE
2011,"Iceland","Inhabitants per ...","Angiography units","Providers of ambulatory health care",327385.5,TRUE
2011,"Iceland","Inhabitants per ...","Lithotriptors","Hospitals and providers of ambulatory health care",319013.5,FALSE
2011,"Iceland","Inhabitants per ...","Lithotriptors","Hospitals",319013.5,FALSE
2011,"Iceland","Inhabitants per ...","Lithotriptors","Providers of ambulatory health care",2059709,TRUE
2011,"Iceland","Per hundred thousand inhabitants","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",4.08,FALSE
2011,"Iceland","Per hundred thousand inhabitants","Computed Tomography Scanners","Hospitals",2.82,FALSE
2011,"Iceland","Per hundred thousand inhabitants","Computed Tomography Scanners","Providers of ambulatory health care",1.25,FALSE
2011,"Iceland","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",2.19,FALSE
2011,"Iceland","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Hospitals",0.94,FALSE
2011,"Iceland","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Providers of ambulatory health care",1.25,FALSE
2011,"Iceland","Per hundred thousand inhabitants","Gamma cameras","Hospitals and providers of ambulatory health care",0.63,FALSE
2011,"Iceland","Per hundred thousand inhabitants","Gamma cameras","Hospitals",0.31,FALSE
2011,"Iceland","Per hundred thousand inhabitants","Gamma cameras","Providers of ambulatory health care",0.31,FALSE
2011,"Iceland","Per hundred thousand inhabitants","Angiography units","Hospitals and providers of ambulatory health care",1.57,FALSE
2011,"Iceland","Per hundred thousand inhabitants","Angiography units","Hospitals",1.57,FALSE
2011,"Iceland","Per hundred thousand inhabitants","Angiography units","Providers of ambulatory health care",0,FALSE
2011,"Iceland","Per hundred thousand inhabitants","Lithotriptors","Hospitals and providers of ambulatory health care",0.31,FALSE
2011,"Iceland","Per hundred thousand inhabitants","Lithotriptors","Hospitals",0.31,FALSE
2011,"Iceland","Per hundred thousand inhabitants","Lithotriptors","Providers of ambulatory health care",0,FALSE
2011,"Liechtenstein","Number","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",1,FALSE
2011,"Liechtenstein","Number","Computed Tomography Scanners","Hospitals",1,FALSE
2011,"Liechtenstein","Number","Computed Tomography Scanners","Providers of ambulatory health care",0,FALSE
2011,"Liechtenstein","Number","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",1,FALSE
2011,"Liechtenstein","Number","Magnetic Resonance Imaging Units","Hospitals",1,FALSE
2011,"Liechtenstein","Number","Magnetic Resonance Imaging Units","Providers of ambulatory health care",0,FALSE
2011,"Liechtenstein","Number","Gamma cameras","Hospitals and providers of ambulatory health care",0,FALSE
2011,"Liechtenstein","Number","Gamma cameras","Hospitals",0,FALSE
2011,"Liechtenstein","Number","Gamma cameras","Providers of ambulatory health care",0,FALSE
2011,"Liechtenstein","Number","Angiography units","Hospitals and providers of ambulatory health care",1,FALSE
2011,"Liechtenstein","Number","Angiography units","Hospitals",0,FALSE
2011,"Liechtenstein","Number","Angiography units","Providers of ambulatory health care",1,FALSE
2011,"Liechtenstein","Number","Lithotriptors","Hospitals and providers of ambulatory health care",0,FALSE
2011,"Liechtenstein","Number","Lithotriptors","Hospitals",0,FALSE
2011,"Liechtenstein","Number","Lithotriptors","Providers of ambulatory health care",0,FALSE
2011,"Liechtenstein","Inhabitants per ...","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",36312,FALSE
2011,"Liechtenstein","Inhabitants per ...","Computed Tomography Scanners","Hospitals",36312,FALSE
2011,"Liechtenstein","Inhabitants per ...","Computed Tomography Scanners","Providers of ambulatory health care",874674,TRUE
2011,"Liechtenstein","Inhabitants per ...","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",36312,FALSE
2011,"Liechtenstein","Inhabitants per ...","Magnetic Resonance Imaging Units","Hospitals",36312,FALSE
2011,"Liechtenstein","Inhabitants per ...","Magnetic Resonance Imaging Units","Providers of ambulatory health care",262440.27,TRUE
2011,"Liechtenstein","Inhabitants per ...","Gamma cameras","Hospitals and providers of ambulatory health care",84645.87,TRUE
2011,"Liechtenstein","Inhabitants per ...","Gamma cameras","Hospitals",93715.07,TRUE
2011,"Liechtenstein","Inhabitants per ...","Gamma cameras","Providers of ambulatory health care",874674,TRUE
2011,"Liechtenstein","Inhabitants per ...","Angiography units","Hospitals and providers of ambulatory health care",36312,FALSE
2011,"Liechtenstein","Inhabitants per ...","Angiography units","Hospitals",138647.69,TRUE
2011,"Liechtenstein","Inhabitants per ...","Angiography units","Providers of ambulatory health care",36312,FALSE
2011,"Liechtenstein","Inhabitants per ...","Lithotriptors","Hospitals and providers of ambulatory health care",308708.47,TRUE
2011,"Liechtenstein","Inhabitants per ...","Lithotriptors","Hospitals",245294.74,TRUE
2011,"Liechtenstein","Inhabitants per ...","Lithotriptors","Providers of ambulatory health care",2059709,TRUE
2011,"Liechtenstein","Per hundred thousand inhabitants","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",2.75,FALSE
2011,"Liechtenstein","Per hundred thousand inhabitants","Computed Tomography Scanners","Hospitals",2.75,FALSE
2011,"Liechtenstein","Per hundred thousand inhabitants","Computed Tomography Scanners","Providers of ambulatory health care",0,FALSE
2011,"Liechtenstein","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",2.75,FALSE
2011,"Liechtenstein","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Hospitals",2.75,FALSE
2011,"Liechtenstein","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Providers of ambulatory health care",0,FALSE
2011,"Liechtenstein","Per hundred thousand inhabitants","Gamma cameras","Hospitals and providers of ambulatory health care",0,FALSE
2011,"Liechtenstein","Per hundred thousand inhabitants","Gamma cameras","Hospitals",0,FALSE
2011,"Liechtenstein","Per hundred thousand inhabitants","Gamma cameras","Providers of ambulatory health care",0,FALSE
2011,"Liechtenstein","Per hundred thousand inhabitants","Angiography units","Hospitals and providers of ambulatory health care",2.75,FALSE
2011,"Liechtenstein","Per hundred thousand inhabitants","Angiography units","Hospitals",0,FALSE
2011,"Liechtenstein","Per hundred thousand inhabitants","Angiography units","Providers of ambulatory health care",2.75,FALSE
2011,"Liechtenstein","Per hundred thousand inhabitants","Lithotriptors","Hospitals and providers of ambulatory health care",0,FALSE
2011,"Liechtenstein","Per hundred thousand inhabitants","Lithotriptors","Hospitals",0,FALSE
2011,"Liechtenstein","Per hundred thousand inhabitants","Lithotriptors","Providers of ambulatory health care",0,FALSE
2011,"Switzerland","Number","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",266,FALSE
2011,"Switzerland","Number","Computed Tomography Scanners","Hospitals",190,FALSE
2011,"Switzerland","Number","Computed Tomography Scanners","Providers of ambulatory health care",76,FALSE
2011,"Switzerland","Number","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",72,TRUE
2011,"Switzerland","Number","Magnetic Resonance Imaging Units","Hospitals",153,FALSE
2011,"Switzerland","Number","Magnetic Resonance Imaging Units","Providers of ambulatory health care",11,TRUE
2011,"Switzerland","Number","Gamma cameras","Hospitals and providers of ambulatory health care",97,TRUE
2011,"Switzerland","Number","Gamma cameras","Hospitals",77,FALSE
2011,"Switzerland","Number","Gamma cameras","Providers of ambulatory health care",0,TRUE
2011,"Switzerland","Number","Angiography units","Hospitals and providers of ambulatory health care",216,FALSE
2011,"Switzerland","Number","Angiography units","Hospitals",150,FALSE
2011,"Switzerland","Number","Angiography units","Providers of ambulatory health care",66,FALSE
2011,"Switzerland","Number","Lithotriptors","Hospitals and providers of ambulatory health care",34,TRUE
2011,"Switzerland","Number","Lithotriptors","Hospitals",35,FALSE
2011,"Switzerland","Number","Lithotriptors","Providers of ambulatory health care",0,TRUE
2011,"Switzerland","Inhabitants per ...","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",29745.86,FALSE
2011,"Switzerland","Inhabitants per ...","Computed Tomography Scanners","Hospitals",41644.2,FALSE
2011,"Switzerland","Inhabitants per ...","Computed Tomography Scanners","Providers of ambulatory health care",104110.5,FALSE
2011,"Switzerland","Inhabitants per ...","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",145779,TRUE
2011,"Switzerland","Inhabitants per ...","Magnetic Resonance Imaging Units","Hospitals",51715.02,FALSE
2011,"Switzerland","Inhabitants per ...","Magnetic Resonance Imaging Units","Providers of ambulatory health care",262440.27,TRUE
2011,"Switzerland","Inhabitants per ...","Gamma cameras","Hospitals and providers of ambulatory health care",84645.87,TRUE
2011,"Switzerland","Inhabitants per ...","Gamma cameras","Hospitals",102758.42,FALSE
2011,"Switzerland","Inhabitants per ...","Gamma cameras","Providers of ambulatory health care",874674,TRUE
2011,"Switzerland","Inhabitants per ...","Angiography units","Hospitals and providers of ambulatory health care",36631.47,FALSE
2011,"Switzerland","Inhabitants per ...","Angiography units","Hospitals",52749.32,FALSE
2011,"Switzerland","Inhabitants per ...","Angiography units","Providers of ambulatory health care",119884.82,FALSE
2011,"Switzerland","Inhabitants per ...","Lithotriptors","Hospitals and providers of ambulatory health care",308708.47,TRUE
2011,"Switzerland","Inhabitants per ...","Lithotriptors","Hospitals",226068.51,FALSE
2011,"Switzerland","Inhabitants per ...","Lithotriptors","Providers of ambulatory health care",2059709,TRUE
2011,"Switzerland","Per hundred thousand inhabitants","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",3.36,FALSE
2011,"Switzerland","Per hundred thousand inhabitants","Computed Tomography Scanners","Hospitals",2.4,FALSE
2011,"Switzerland","Per hundred thousand inhabitants","Computed Tomography Scanners","Providers of ambulatory health care",0.96,FALSE
2011,"Switzerland","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",0.69,TRUE
2011,"Switzerland","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Hospitals",1.93,FALSE
2011,"Switzerland","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Providers of ambulatory health care",0.1,TRUE
2011,"Switzerland","Per hundred thousand inhabitants","Gamma cameras","Hospitals and providers of ambulatory health care",1.18,TRUE
2011,"Switzerland","Per hundred thousand inhabitants","Gamma cameras","Hospitals",0.97,FALSE
2011,"Switzerland","Per hundred thousand inhabitants","Gamma cameras","Providers of ambulatory health care",0,TRUE
2011,"Switzerland","Per hundred thousand inhabitants","Angiography units","Hospitals and providers of ambulatory health care",2.73,FALSE
2011,"Switzerland","Per hundred thousand inhabitants","Angiography units","Hospitals",1.9,FALSE
2011,"Switzerland","Per hundred thousand inhabitants","Angiography units","Providers of ambulatory health care",0.83,FALSE
2011,"Switzerland","Per hundred thousand inhabitants","Lithotriptors","Hospitals and providers of ambulatory health care",0.32,TRUE
2011,"Switzerland","Per hundred thousand inhabitants","Lithotriptors","Hospitals",0.44,FALSE
2011,"Switzerland","Per hundred thousand inhabitants","Lithotriptors","Providers of ambulatory health care",0,TRUE
2011,"United Kingdom","Number","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",536.29,FALSE
2011,"United Kingdom","Number","Computed Tomography Scanners","Hospitals",144,TRUE
2011,"United Kingdom","Number","Computed Tomography Scanners","Providers of ambulatory health care",12,TRUE
2011,"United Kingdom","Number","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",440.52,FALSE
2011,"United Kingdom","Number","Magnetic Resonance Imaging Units","Hospitals",61,TRUE
2011,"United Kingdom","Number","Magnetic Resonance Imaging Units","Providers of ambulatory health care",11,TRUE
2011,"United Kingdom","Number","Gamma cameras","Hospitals and providers of ambulatory health care",97,TRUE
2011,"United Kingdom","Number","Gamma cameras","Hospitals",112,TRUE
2011,"United Kingdom","Number","Gamma cameras","Providers of ambulatory health care",0,TRUE
2011,"United Kingdom","Number","Angiography units","Hospitals and providers of ambulatory health care",70,TRUE
2011,"United Kingdom","Number","Angiography units","Hospitals",74,TRUE
2011,"United Kingdom","Number","Angiography units","Providers of ambulatory health care",2,TRUE
2011,"United Kingdom","Number","Lithotriptors","Hospitals and providers of ambulatory health care",34,TRUE
2011,"United Kingdom","Number","Lithotriptors","Hospitals",45,TRUE
2011,"United Kingdom","Number","Lithotriptors","Providers of ambulatory health care",0,TRUE
2011,"United Kingdom","Inhabitants per ...","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",117957.04,FALSE
