"TIME","GEO","UNIT","ICHA11_HF","Value","Flag and Footnotes"
"2013","Euro area - 19 countries  (from 2015)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",":",""
"2013","Euro area - 19 countries  (from 2015)","Million euro","Social health insurance schemes",":",""
"2013","Euro area - 18 countries (2014)","Million euro","All financing schemes",":",""
"2013","Euro area - 18 countries (2014)","Million euro","Government schemes and compulsory contributory health care financing schemes",":",""
"2013","Euro area - 18 countries (2014)","Million euro","Government schemes",":",""
"2013","Euro area - 18 countries (2014)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",":",""
"2013","Euro area - 18 countries (2014)","Million euro","Social health insurance schemes",":",""
"2013","Euro area - 12 countries (2001-2006)","Million euro","All financing schemes","1 001 514.67",""
"2013","Euro area - 12 countries (2001-2006)","Million euro","Government schemes and compulsory contributory health care financing schemes","780 126.57",""
"2013","Euro area - 12 countries (2001-2006)","Million euro","Government schemes","260 651.43",""
"2013","Euro area - 12 countries (2001-2006)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","519 475.14",""
"2013","Euro area - 12 countries (2001-2006)","Million euro","Social health insurance schemes","460 441.00",""
"2013","Belgium","Million euro","All financing schemes","41 494.19",""
"2013","Belgium","Million euro","Government schemes and compulsory contributory health care financing schemes","31 539.12",""
"2013","Belgium","Million euro","Government schemes","4 439.52",""
"2013","Belgium","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","27 099.60",""
"2013","Belgium","Million euro","Social health insurance schemes","27 080.39",""
"2013","Bulgaria","Million euro","All financing schemes","3 003.51",""
"2013","Bulgaria","Million euro","Government schemes and compulsory contributory health care financing schemes","1 705.78",""
"2013","Bulgaria","Million euro","Government schemes","310.00","b"
"2013","Bulgaria","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","1 395.78",""
"2013","Bulgaria","Million euro","Social health insurance schemes","1 395.78",""
"2013","Czechia","Million euro","All financing schemes","12 314.41",""
"2013","Czechia","Million euro","Government schemes and compulsory contributory health care financing schemes","10 296.20",""
"2013","Czechia","Million euro","Government schemes","1 577.52",""
"2013","Czechia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","8 718.68",""
"2013","Czechia","Million euro","Social health insurance schemes","8 718.68",""
"2013","Denmark","Million euro","All financing schemes","26 313.05",""
"2013","Denmark","Million euro","Government schemes and compulsory contributory health care financing schemes","22 171.68",""
"2013","Denmark","Million euro","Government schemes","22 171.68",""
"2013","Denmark","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","0.00",""
"2013","Denmark","Million euro","Social health insurance schemes","0.00",""
"2013","Germany (until 1990 former territory of the FRG)","Million euro","All financing schemes","309 020.00",""
"2013","Germany (until 1990 former territory of the FRG)","Million euro","Government schemes and compulsory contributory health care financing schemes","259 060.00",""
"2013","Germany (until 1990 former territory of the FRG)","Million euro","Government schemes","20 999.00",""
"2013","Germany (until 1990 former territory of the FRG)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","238 061.00",""
"2013","Germany (until 1990 former territory of the FRG)","Million euro","Social health insurance schemes","213 987.00",""
"2013","Estonia","Million euro","All financing schemes","1 137.77",""
"2013","Estonia","Million euro","Government schemes and compulsory contributory health care financing schemes","860.23",""
"2013","Estonia","Million euro","Government schemes","124.32",""
"2013","Estonia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","735.91",""
"2013","Estonia","Million euro","Social health insurance schemes","735.91","b"
"2013","Ireland","Million euro","All financing schemes","18 505.51",""
"2013","Ireland","Million euro","Government schemes and compulsory contributory health care financing schemes","13 173.25",""
"2013","Ireland","Million euro","Government schemes","13 113.14",""
"2013","Ireland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","60.10",""
"2013","Ireland","Million euro","Social health insurance schemes","60.10",""
"2013","Greece","Million euro","All financing schemes","15 028.19",""
"2013","Greece","Million euro","Government schemes and compulsory contributory health care financing schemes","9 272.60",""
"2013","Greece","Million euro","Government schemes","4 638.58",""
"2013","Greece","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","4 634.02",""
"2013","Greece","Million euro","Social health insurance schemes","4 634.02",""
"2013","Spain","Million euro","All financing schemes","92 518.80",""
"2013","Spain","Million euro","Government schemes and compulsory contributory health care financing schemes","65 695.74",""
"2013","Spain","Million euro","Government schemes","61 636.29",""
"2013","Spain","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","4 059.44",""
"2013","Spain","Million euro","Social health insurance schemes","4 059.44",""
"2013","France","Million euro","All financing schemes","242 123.42",""
"2013","France","Million euro","Government schemes and compulsory contributory health care financing schemes","184 679.57",""
"2013","France","Million euro","Government schemes","12 257.05",""
"2013","France","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","172 422.51",""
"2013","France","Million euro","Social health insurance schemes","172 422.51",""
"2013","Croatia","Million euro","All financing schemes","2 855.23",""
"2013","Croatia","Million euro","Government schemes and compulsory contributory health care financing schemes","2 423.09",""
"2013","Croatia","Million euro","Government schemes","77.39",""
"2013","Croatia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","2 345.70",""
"2013","Croatia","Million euro","Social health insurance schemes","2 345.70",""
"2013","Italy","Million euro","All financing schemes","141 526.00",""
"2013","Italy","Million euro","Government schemes and compulsory contributory health care financing schemes","107 218.00",""
"2013","Italy","Million euro","Government schemes","106 877.00",""
"2013","Italy","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","341.00",""
"2013","Italy","Million euro","Social health insurance schemes","341.00",""
"2013","Cyprus","Million euro","All financing schemes","1 249.79",""
"2013","Cyprus","Million euro","Government schemes and compulsory contributory health care financing schemes","576.04",""
"2013","Cyprus","Million euro","Government schemes","567.86",""
"2013","Cyprus","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","8.18",""
"2013","Cyprus","Million euro","Social health insurance schemes","8.18",""
"2013","Latvia","Million euro","All financing schemes","1 232.72",""
"2013","Latvia","Million euro","Government schemes and compulsory contributory health care financing schemes","739.80",""
"2013","Latvia","Million euro","Government schemes","739.80",""
