"TIME","GEO","UNIT","ICHA11_HC","Value","Value_imp"
2018,"Greece","Million euro","Curative care and rehabilitative care",932.22,TRUE
2018,"Greece","Million euro","Curative care",883.38,TRUE
2018,"Greece","Million euro","Inpatient curative and rehabilitative care",415.46,TRUE
2018,"Greece","Million euro","Inpatient curative care",381.93,TRUE
2018,"Spain","Million euro","Current health care expenditure (CHE)",325.71,TRUE
2018,"Spain","Million euro","Curative care and rehabilitative care",932.22,TRUE
2018,"Spain","Million euro","Curative care",883.38,TRUE
2018,"Spain","Million euro","Inpatient curative and rehabilitative care",415.46,TRUE
2018,"Spain","Million euro","Inpatient curative care",381.93,TRUE
2018,"France","Million euro","Current health care expenditure (CHE)",325.71,TRUE
2018,"France","Million euro","Curative care and rehabilitative care",932.22,TRUE
2018,"France","Million euro","Curative care",883.38,TRUE
2018,"France","Million euro","Inpatient curative and rehabilitative care",415.46,TRUE
2018,"France","Million euro","Inpatient curative care",381.93,TRUE
2018,"Croatia","Million euro","Current health care expenditure (CHE)",685.76,TRUE
2018,"Croatia","Million euro","Curative care and rehabilitative care",745.96,TRUE
2018,"Croatia","Million euro","Curative care",745.96,TRUE
2018,"Croatia","Million euro","Inpatient curative and rehabilitative care",745.96,FALSE
2018,"Croatia","Million euro","Inpatient curative care",685.76,FALSE
2018,"Italy","Million euro","Current health care expenditure (CHE)",325.71,TRUE
2018,"Italy","Million euro","Curative care and rehabilitative care",932.22,TRUE
2018,"Italy","Million euro","Curative care",883.38,TRUE
2018,"Italy","Million euro","Inpatient curative and rehabilitative care",415.46,TRUE
2018,"Italy","Million euro","Inpatient curative care",381.93,TRUE
2018,"Cyprus","Million euro","Current health care expenditure (CHE)",786.15,TRUE
2018,"Cyprus","Million euro","Curative care and rehabilitative care",887.01,FALSE
2018,"Cyprus","Million euro","Curative care",786.15,FALSE
2018,"Cyprus","Million euro","Inpatient curative and rehabilitative care",415.46,FALSE
2018,"Cyprus","Million euro","Inpatient curative care",381.93,FALSE
2018,"Latvia","Million euro","Current health care expenditure (CHE)",883.38,TRUE
2018,"Latvia","Million euro","Curative care and rehabilitative care",932.22,FALSE
2018,"Latvia","Million euro","Curative care",883.38,FALSE
2018,"Latvia","Million euro","Inpatient curative and rehabilitative care",391,FALSE
2018,"Latvia","Million euro","Inpatient curative care",374.82,FALSE
2018,"Lithuania","Million euro","Current health care expenditure (CHE)",782.45,TRUE
2018,"Lithuania","Million euro","Curative care and rehabilitative care",955.4,TRUE
2018,"Lithuania","Million euro","Curative care",931.66,TRUE
2018,"Lithuania","Million euro","Inpatient curative and rehabilitative care",851.57,FALSE
2018,"Lithuania","Million euro","Inpatient curative care",782.45,FALSE
2018,"Luxembourg","Million euro","Current health care expenditure (CHE)",749.78,TRUE
2018,"Luxembourg","Million euro","Curative care and rehabilitative care",932.22,TRUE
2018,"Luxembourg","Million euro","Curative care",883.38,TRUE
2018,"Luxembourg","Million euro","Inpatient curative and rehabilitative care",798.23,FALSE
2018,"Luxembourg","Million euro","Inpatient curative care",749.78,FALSE
2018,"Hungary","Million euro","Current health care expenditure (CHE)",325.71,TRUE
2018,"Hungary","Million euro","Curative care and rehabilitative care",932.22,TRUE
2018,"Hungary","Million euro","Curative care",883.38,TRUE
2018,"Hungary","Million euro","Inpatient curative and rehabilitative care",415.46,TRUE
2018,"Hungary","Million euro","Inpatient curative care",381.93,TRUE
2018,"Malta","Million euro","Current health care expenditure (CHE)",889.47,TRUE
2018,"Malta","Million euro","Curative care and rehabilitative care",553.46,FALSE
2018,"Malta","Million euro","Curative care",525.08,FALSE
2018,"Malta","Million euro","Inpatient curative and rehabilitative care",252.81,FALSE
2018,"Malta","Million euro","Inpatient curative care",225.86,FALSE
2018,"Netherlands","Million euro","Current health care expenditure (CHE)",325.71,TRUE
2018,"Netherlands","Million euro","Curative care and rehabilitative care",932.22,TRUE
2018,"Netherlands","Million euro","Curative care",883.38,TRUE
2018,"Netherlands","Million euro","Inpatient curative and rehabilitative care",415.46,TRUE
2018,"Netherlands","Million euro","Inpatient curative care",381.93,TRUE
2018,"Austria","Million euro","Current health care expenditure (CHE)",325.71,TRUE
2018,"Austria","Million euro","Curative care and rehabilitative care",932.22,TRUE
2018,"Austria","Million euro","Curative care",883.38,TRUE
2018,"Austria","Million euro","Inpatient curative and rehabilitative care",415.46,TRUE
2018,"Austria","Million euro","Inpatient curative care",381.93,TRUE
2018,"Poland","Million euro","Current health care expenditure (CHE)",325.71,TRUE
2018,"Poland","Million euro","Curative care and rehabilitative care",932.22,TRUE
2018,"Poland","Million euro","Curative care",883.38,TRUE
2018,"Poland","Million euro","Inpatient curative and rehabilitative care",415.46,TRUE
2018,"Poland","Million euro","Inpatient curative care",381.93,TRUE
2018,"Portugal","Million euro","Current health care expenditure (CHE)",325.71,TRUE
2018,"Portugal","Million euro","Curative care and rehabilitative care",932.22,TRUE
2018,"Portugal","Million euro","Curative care",883.38,TRUE
2018,"Portugal","Million euro","Inpatient curative and rehabilitative care",415.46,TRUE
2018,"Portugal","Million euro","Inpatient curative care",381.93,TRUE
2018,"Romania","Million euro","Current health care expenditure (CHE)",325.71,TRUE
2018,"Romania","Million euro","Curative care and rehabilitative care",932.22,TRUE
2018,"Romania","Million euro","Curative care",883.38,TRUE
2018,"Romania","Million euro","Inpatient curative and rehabilitative care",415.46,TRUE
2018,"Romania","Million euro","Inpatient curative care",381.93,TRUE
2018,"Slovenia","Million euro","Current health care expenditure (CHE)",964.45,TRUE
2018,"Slovenia","Million euro","Curative care and rehabilitative care",932.22,TRUE
2018,"Slovenia","Million euro","Curative care",883.38,TRUE
2018,"Slovenia","Million euro","Inpatient curative and rehabilitative care",964.45,TRUE
2018,"Slovenia","Million euro","Inpatient curative care",978.25,FALSE
2018,"Slovakia","Million euro","Current health care expenditure (CHE)",325.71,TRUE
2018,"Slovakia","Million euro","Curative care and rehabilitative care",932.22,TRUE
2018,"Slovakia","Million euro","Curative care",883.38,TRUE
2018,"Slovakia","Million euro","Inpatient curative and rehabilitative care",415.46,TRUE
2018,"Slovakia","Million euro","Inpatient curative care",381.93,TRUE
2018,"Finland","Million euro","Current health care expenditure (CHE)",325.71,TRUE
2018,"Finland","Million euro","Curative care and rehabilitative care",932.22,TRUE
2018,"Finland","Million euro","Curative care",883.38,TRUE
2018,"Finland","Million euro","Inpatient curative and rehabilitative care",415.46,TRUE
2018,"Finland","Million euro","Inpatient curative care",381.93,TRUE
2018,"Sweden","Million euro","Current health care expenditure (CHE)",325.71,TRUE
2018,"Sweden","Million euro","Curative care and rehabilitative care",932.22,TRUE
2018,"Sweden","Million euro","Curative care",883.38,TRUE
2018,"Sweden","Million euro","Inpatient curative and rehabilitative care",415.46,TRUE
2018,"Sweden","Million euro","Inpatient curative care",381.93,TRUE
2018,"Iceland","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2018,"Iceland","Million euro","Curative care and rehabilitative care",741.36,TRUE
2018,"Iceland","Million euro","Curative care",804.74,TRUE
2018,"Iceland","Million euro","Inpatient curative and rehabilitative care",523.52,FALSE
2018,"Iceland","Million euro","Inpatient curative care",467.36,FALSE
2018,"Liechtenstein","Million euro","Current health care expenditure (CHE)",320.5,FALSE
2018,"Liechtenstein","Million euro","Curative care and rehabilitative care",197.21,FALSE
2018,"Liechtenstein","Million euro","Curative care",177.38,FALSE
2018,"Liechtenstein","Million euro","Inpatient curative and rehabilitative care",89.4,FALSE
2018,"Liechtenstein","Million euro","Inpatient curative care",82.68,FALSE
2018,"Norway","Million euro","Current health care expenditure (CHE)",325.71,TRUE
2018,"Norway","Million euro","Curative care and rehabilitative care",932.22,TRUE
2018,"Norway","Million euro","Curative care",883.38,TRUE
2018,"Norway","Million euro","Inpatient curative and rehabilitative care",415.46,TRUE
2018,"Norway","Million euro","Inpatient curative care",381.93,TRUE
2018,"Switzerland","Million euro","Current health care expenditure (CHE)",325.71,TRUE
2018,"Switzerland","Million euro","Curative care and rehabilitative care",932.22,TRUE
2018,"Switzerland","Million euro","Curative care",883.38,TRUE
2018,"Switzerland","Million euro","Inpatient curative and rehabilitative care",415.46,TRUE
2018,"Switzerland","Million euro","Inpatient curative care",381.93,TRUE
2018,"United Kingdom","Million euro","Current health care expenditure (CHE)",325.71,TRUE
2018,"United Kingdom","Million euro","Curative care and rehabilitative care",932.22,TRUE
2018,"United Kingdom","Million euro","Curative care",883.38,TRUE
2018,"United Kingdom","Million euro","Inpatient curative and rehabilitative care",415.46,TRUE
2018,"United Kingdom","Million euro","Inpatient curative care",381.93,TRUE
2018,"Bosnia and Herzegovina","Million euro","Current health care expenditure (CHE)",879.4,TRUE
2018,"Bosnia and Herzegovina","Million euro","Curative care and rehabilitative care",916.8,FALSE
2018,"Bosnia and Herzegovina","Million euro","Curative care",879.4,FALSE
2018,"Bosnia and Herzegovina","Million euro","Inpatient curative and rehabilitative care",499.97,FALSE
2018,"Bosnia and Herzegovina","Million euro","Inpatient curative care",481.37,FALSE
