"TIME","GEO","UNIT","FACILITY","Value","Value_imp"
2012,"Spain","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",1953.92,FALSE
2012,"Spain","Inhabitants per ...","Other beds in hospitals (HP.1)",8114.7,TRUE
2012,"Spain","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",299.09,FALSE
2012,"Spain","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",244.32,FALSE
2012,"Spain","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",3.6,FALSE
2012,"Spain","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",51.18,FALSE
2012,"Spain","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",0,FALSE
2012,"France","Number","Available beds in hospitals (HP.1)",414840,FALSE
2012,"France","Number","Curative care beds in hospitals (HP.1)",222031,FALSE
2012,"France","Number","Rehabilitative care beds in hospitals (HP.1)",102635,FALSE
2012,"France","Number","Long-term care beds in hospitals (HP.1)",32552,FALSE
2012,"France","Number","Other beds in hospitals (HP.1)",57622,FALSE
2012,"France","Inhabitants per ...","Available beds in hospitals (HP.1)",157.74,FALSE
2012,"France","Inhabitants per ...","Curative care beds in hospitals (HP.1)",294.73,FALSE
2012,"France","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",637.59,FALSE
2012,"France","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",2010.28,FALSE
2012,"France","Inhabitants per ...","Other beds in hospitals (HP.1)",1135.65,FALSE
2012,"France","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",633.94,FALSE
2012,"France","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",339.3,FALSE
2012,"France","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",156.84,FALSE
2012,"France","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",49.74,FALSE
2012,"France","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",88.05,FALSE
2012,"Croatia","Number","Available beds in hospitals (HP.1)",25129,FALSE
2012,"Croatia","Number","Curative care beds in hospitals (HP.1)",16613,FALSE
2012,"Croatia","Number","Rehabilitative care beds in hospitals (HP.1)",4434,FALSE
2012,"Croatia","Number","Long-term care beds in hospitals (HP.1)",4082,FALSE
2012,"Croatia","Number","Other beds in hospitals (HP.1)",0,FALSE
2012,"Croatia","Inhabitants per ...","Available beds in hospitals (HP.1)",169.89,FALSE
2012,"Croatia","Inhabitants per ...","Curative care beds in hospitals (HP.1)",256.97,FALSE
2012,"Croatia","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",962.8,FALSE
2012,"Croatia","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",1045.83,FALSE
2012,"Croatia","Inhabitants per ...","Other beds in hospitals (HP.1)",8114.7,TRUE
2012,"Croatia","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",588.63,FALSE
2012,"Croatia","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",389.15,FALSE
2012,"Croatia","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",103.86,FALSE
2012,"Croatia","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",95.62,FALSE
2012,"Croatia","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",0,FALSE
2012,"Italy","Number","Available beds in hospitals (HP.1)",203723,FALSE
2012,"Italy","Number","Curative care beds in hospitals (HP.1)",169384,FALSE
2012,"Italy","Number","Rehabilitative care beds in hospitals (HP.1)",24234,FALSE
2012,"Italy","Number","Long-term care beds in hospitals (HP.1)",10105,FALSE
2012,"Italy","Number","Other beds in hospitals (HP.1)",0,FALSE
2012,"Italy","Inhabitants per ...","Available beds in hospitals (HP.1)",292.26,FALSE
2012,"Italy","Inhabitants per ...","Curative care beds in hospitals (HP.1)",351.51,FALSE
2012,"Italy","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",2456.87,FALSE
2012,"Italy","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",5892.1,FALSE
2012,"Italy","Inhabitants per ...","Other beds in hospitals (HP.1)",8114.7,TRUE
2012,"Italy","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",342.16,FALSE
2012,"Italy","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",284.49,FALSE
2012,"Italy","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",40.7,FALSE
2012,"Italy","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",16.97,FALSE
2012,"Italy","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",0,FALSE
2012,"Cyprus","Number","Available beds in hospitals (HP.1)",2990,FALSE
2012,"Cyprus","Number","Curative care beds in hospitals (HP.1)",2990,FALSE
2012,"Cyprus","Number","Rehabilitative care beds in hospitals (HP.1)",0,FALSE
2012,"Cyprus","Number","Long-term care beds in hospitals (HP.1)",0,FALSE
2012,"Cyprus","Number","Other beds in hospitals (HP.1)",0,FALSE
2012,"Cyprus","Inhabitants per ...","Available beds in hospitals (HP.1)",288.94,FALSE
2012,"Cyprus","Inhabitants per ...","Curative care beds in hospitals (HP.1)",288.94,FALSE
2012,"Cyprus","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",1902.2,TRUE
2012,"Cyprus","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",4719.57,TRUE
2012,"Cyprus","Inhabitants per ...","Other beds in hospitals (HP.1)",8114.7,TRUE
2012,"Cyprus","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",346.09,FALSE
2012,"Cyprus","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",346.09,FALSE
2012,"Cyprus","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",0,FALSE
2012,"Cyprus","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",0,FALSE
2012,"Cyprus","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",0,FALSE
2012,"Latvia","Number","Available beds in hospitals (HP.1)",11972,FALSE
2012,"Latvia","Number","Curative care beds in hospitals (HP.1)",7242,FALSE
2012,"Latvia","Number","Rehabilitative care beds in hospitals (HP.1)",763,FALSE
2012,"Latvia","Number","Long-term care beds in hospitals (HP.1)",1352,FALSE
2012,"Latvia","Number","Other beds in hospitals (HP.1)",2615,FALSE
2012,"Latvia","Inhabitants per ...","Available beds in hospitals (HP.1)",169.92,FALSE
2012,"Latvia","Inhabitants per ...","Curative care beds in hospitals (HP.1)",280.91,FALSE
2012,"Latvia","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",2666.21,FALSE
2012,"Latvia","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",1504.67,FALSE
2012,"Latvia","Inhabitants per ...","Other beds in hospitals (HP.1)",777.94,FALSE
2012,"Latvia","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",588.5,FALSE
2012,"Latvia","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",355.99,FALSE
2012,"Latvia","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",37.51,FALSE
2012,"Latvia","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",66.46,FALSE
2012,"Latvia","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",128.54,FALSE
2012,"Lithuania","Number","Available beds in hospitals (HP.1)",22246,FALSE
2012,"Lithuania","Number","Curative care beds in hospitals (HP.1)",18760,FALSE
2012,"Lithuania","Number","Rehabilitative care beds in hospitals (HP.1)",1717,FALSE
2012,"Lithuania","Number","Long-term care beds in hospitals (HP.1)",1769,FALSE
2012,"Lithuania","Number","Other beds in hospitals (HP.1)",0,FALSE
2012,"Lithuania","Inhabitants per ...","Available beds in hospitals (HP.1)",134.31,FALSE
2012,"Lithuania","Inhabitants per ...","Curative care beds in hospitals (HP.1)",159.26,FALSE
2012,"Lithuania","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",1740.11,FALSE
2012,"Lithuania","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",1688.96,FALSE
2012,"Lithuania","Inhabitants per ...","Other beds in hospitals (HP.1)",8114.7,TRUE
2012,"Lithuania","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",744.57,FALSE
2012,"Lithuania","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",627.89,FALSE
2012,"Lithuania","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",57.47,FALSE
2012,"Lithuania","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",59.21,FALSE
2012,"Lithuania","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",0,FALSE
2012,"Luxembourg","Number","Available beds in hospitals (HP.1)",2736,FALSE
2012,"Luxembourg","Number","Curative care beds in hospitals (HP.1)",2101,FALSE
2012,"Luxembourg","Number","Rehabilitative care beds in hospitals (HP.1)",177,FALSE
2012,"Luxembourg","Number","Long-term care beds in hospitals (HP.1)",0,FALSE
2012,"Luxembourg","Number","Other beds in hospitals (HP.1)",458,FALSE
2012,"Luxembourg","Inhabitants per ...","Available beds in hospitals (HP.1)",194.06,FALSE
2012,"Luxembourg","Inhabitants per ...","Curative care beds in hospitals (HP.1)",252.71,FALSE
2012,"Luxembourg","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",2999.69,FALSE
2012,"Luxembourg","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",4719.57,TRUE
2012,"Luxembourg","Inhabitants per ...","Other beds in hospitals (HP.1)",1159.27,FALSE
2012,"Luxembourg","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",515.31,FALSE
2012,"Luxembourg","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",395.71,FALSE
2012,"Luxembourg","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",33.34,FALSE
2012,"Luxembourg","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",0,FALSE
2012,"Luxembourg","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",86.26,FALSE
2012,"Hungary","Number","Available beds in hospitals (HP.1)",69449,FALSE
2012,"Hungary","Number","Curative care beds in hospitals (HP.1)",42537,FALSE
2012,"Hungary","Number","Rehabilitative care beds in hospitals (HP.1)",15436,FALSE
2012,"Hungary","Number","Long-term care beds in hospitals (HP.1)",11476,FALSE
2012,"Hungary","Number","Other beds in hospitals (HP.1)",0,FALSE
2012,"Hungary","Inhabitants per ...","Available beds in hospitals (HP.1)",142.84,FALSE
2012,"Hungary","Inhabitants per ...","Curative care beds in hospitals (HP.1)",233.22,FALSE
2012,"Hungary","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",642.68,FALSE
2012,"Hungary","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",864.44,FALSE
2012,"Hungary","Inhabitants per ...","Other beds in hospitals (HP.1)",8114.7,TRUE
2012,"Hungary","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",700.07,FALSE
2012,"Hungary","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",428.78,FALSE
2012,"Hungary","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",155.6,FALSE
2012,"Hungary","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",115.68,FALSE
2012,"Hungary","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",0,FALSE
2012,"Malta","Number","Available beds in hospitals (HP.1)",1977,FALSE
2012,"Malta","Number","Curative care beds in hospitals (HP.1)",1047,FALSE
2012,"Malta","Number","Rehabilitative care beds in hospitals (HP.1)",436,TRUE
2012,"Malta","Number","Long-term care beds in hospitals (HP.1)",10,FALSE
2012,"Malta","Number","Other beds in hospitals (HP.1)",328,FALSE
2012,"Malta","Inhabitants per ...","Available beds in hospitals (HP.1)",212.46,FALSE
2012,"Malta","Inhabitants per ...","Curative care beds in hospitals (HP.1)",401.17,FALSE
2012,"Malta","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",1020.76,TRUE
2012,"Malta","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",42002.75,FALSE
2012,"Malta","Inhabitants per ...","Other beds in hospitals (HP.1)",1280.57,FALSE
2012,"Malta","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",470.68,FALSE
2012,"Malta","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",249.27,FALSE
2012,"Malta","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",97.97,TRUE
2012,"Malta","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",2.38,FALSE
2012,"Malta","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",78.09,FALSE
2012,"Netherlands","Number","Available beds in hospitals (HP.1)",64339,FALSE
2012,"Netherlands","Number","Curative care beds in hospitals (HP.1)",45639,FALSE
2012,"Netherlands","Number","Rehabilitative care beds in hospitals (HP.1)",1904,TRUE
2012,"Netherlands","Number","Long-term care beds in hospitals (HP.1)",7600,FALSE
2012,"Netherlands","Number","Other beds in hospitals (HP.1)",0,FALSE
2012,"Netherlands","Inhabitants per ...","Available beds in hospitals (HP.1)",260.42,FALSE
2012,"Netherlands","Inhabitants per ...","Curative care beds in hospitals (HP.1)",367.12,FALSE
2012,"Netherlands","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",8897.02,TRUE
2012,"Netherlands","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",2204.6,FALSE
2012,"Netherlands","Inhabitants per ...","Other beds in hospitals (HP.1)",8114.7,TRUE
2012,"Netherlands","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",384,FALSE
2012,"Netherlands","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",272.39,FALSE
2012,"Netherlands","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",11.24,TRUE
2012,"Netherlands","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",45.36,FALSE
2012,"Netherlands","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",0,FALSE
2012,"Austria","Number","Available beds in hospitals (HP.1)",64691,FALSE
2012,"Austria","Number","Curative care beds in hospitals (HP.1)",50541,FALSE
2012,"Austria","Number","Rehabilitative care beds in hospitals (HP.1)",9790,FALSE
2012,"Austria","Number","Long-term care beds in hospitals (HP.1)",4360,FALSE
2012,"Austria","Number","Other beds in hospitals (HP.1)",0,FALSE
2012,"Austria","Inhabitants per ...","Available beds in hospitals (HP.1)",130.31,FALSE
2012,"Austria","Inhabitants per ...","Curative care beds in hospitals (HP.1)",166.8,FALSE
2012,"Austria","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",861.08,FALSE
2012,"Austria","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",1933.48,FALSE
2012,"Austria","Inhabitants per ...","Other beds in hospitals (HP.1)",8114.7,TRUE
2012,"Austria","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",767.39,FALSE
2012,"Austria","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",599.54,FALSE
2012,"Austria","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",116.13,FALSE
2012,"Austria","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",51.72,FALSE
2012,"Austria","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",0,FALSE
2012,"Poland","Number","Available beds in hospitals (HP.1)",252352,FALSE
2012,"Poland","Number","Curative care beds in hospitals (HP.1)",188696,FALSE
2012,"Poland","Number","Rehabilitative care beds in hospitals (HP.1)",62301,FALSE
2012,"Poland","Number","Long-term care beds in hospitals (HP.1)",1355,FALSE
2012,"Poland","Number","Other beds in hospitals (HP.1)",0,FALSE
2012,"Poland","Inhabitants per ...","Available beds in hospitals (HP.1)",150.83,FALSE
2012,"Poland","Inhabitants per ...","Curative care beds in hospitals (HP.1)",201.72,FALSE
2012,"Poland","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",610.96,FALSE
2012,"Poland","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",28090.9,FALSE
2012,"Poland","Inhabitants per ...","Other beds in hospitals (HP.1)",8114.7,TRUE
2012,"Poland","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",662.98,FALSE
